k,mode,L,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,invariant_violations,delta_init_mean,tokens_generated,nv_recall,lcs_word
1.0,chained,50,bookmia.01.43,a_game_of_thrones,296,6,232.321,40.052,50.0,0.801,0,10.675,300,0.0,2
1.0,chained,50,bookmia.01.44,a_game_of_thrones,274,6,165.723,39.71,50.0,0.7942,0,10.289,301,0.0,2
1.0,chained,50,bookmia.01.46,a_game_of_thrones,266,6,183.448,37.267,50.0,0.7453,0,12.719,303,0.0,2
1.0,chained,50,bookmia.01.49,a_game_of_thrones,282,6,177.33,37.544,50.0,0.7509,0,12.617,303,0.0,2
1.0,chained,50,bookmia.01.51,a_game_of_thrones,265,6,145.093,38.856,50.0,0.7771,0,11.154,300,0.0,1
1.0,chained,50,bookmia.01.52,a_game_of_thrones,288,6,119.787,39.286,50.0,0.7857,0,10.71,302,0.0,2
1.0,chained,50,bookmia.01.58,a_game_of_thrones,255,6,55.963,38.05,50.0,0.761,0,11.829,300,0.0,1
1.0,chained,50,bookmia.01.59,a_game_of_thrones,275,6,115.368,38.676,50.0,0.7735,0,11.362,303,0.0,2
1.0,chained,50,bookmia.01.60,a_game_of_thrones,273,6,133.25,39.325,50.0,0.7865,0,10.955,300,0.0,2
1.0,chained,50,bookmia.01.62,a_game_of_thrones,261,6,120.922,38.612,50.0,0.7722,0,11.407,261,0.0,2
1.0,chained,50,bookmia.01.69,a_game_of_thrones,262,6,165.669,39.828,50.0,0.7966,0,10.26,300,0.0,2
1.0,chained,50,bookmia.01.71,a_game_of_thrones,269,6,77.45,38.39,50.0,0.7678,0,10.794,303,0.0,2
1.0,chained,50,bookmia.01.73,a_game_of_thrones,258,6,136.913,38.273,50.0,0.7655,0,12.035,300,0.0,2
1.0,chained,50,bookmia.01.74,a_game_of_thrones,262,6,181.686,39.491,50.0,0.7898,0,10.207,300,0.0,1
1.0,chained,50,bookmia.01.75,a_game_of_thrones,259,6,40.971,40.971,50.0,0.8194,0,8.873,255,0.0,2
1.0,chained,50,bookmia.01.76,a_game_of_thrones,261,6,211.617,40.178,50.0,0.8036,0,9.828,300,0.0,2
1.0,chained,50,bookmia.01.77,a_game_of_thrones,269,6,108.32,40.075,50.0,0.8015,0,9.993,300,0.0,2
1.0,chained,50,bookmia.01.78,a_game_of_thrones,257,6,220.933,38.825,50.0,0.7765,0,12.011,300,0.0,3
1.0,chained,50,bookmia.01.79,a_game_of_thrones,286,6,217.253,39.056,50.0,0.7811,0,10.952,300,0.0,2
1.0,chained,50,bookmia.01.81,a_game_of_thrones,256,6,102.905,39.117,50.0,0.7823,0,10.886,300,0.0,1
1.0,chained,50,bookmia.01.82,a_game_of_thrones,259,6,234.177,39.372,50.0,0.7874,0,10.886,300,0.0,2
1.0,chained,50,bookmia.01.83,a_game_of_thrones,270,6,196.875,39.6,50.0,0.792,0,10.706,300,0.0,2
1.0,chained,50,bookmia.01.87,a_game_of_thrones,281,6,198.217,39.992,50.0,0.7998,0,10.263,300,0.0,2
1.0,chained,50,bookmia.01.88,a_game_of_thrones,258,6,160.813,39.305,50.0,0.7861,0,10.705,300,0.0,2
1.0,chained,50,bookmia.01.89,a_game_of_thrones,272,6,94.509,40.441,50.0,0.8088,0,9.567,300,0.0,2
1.0,chained,50,bookmia.01.90,a_game_of_thrones,247,5,40.839,36.341,50.0,0.7268,0,13.659,250,0.0,2
1.0,chained,50,bookmia.01.97,a_game_of_thrones,263,6,82.019,38.956,50.0,0.7791,0,11.027,300,0.0,2
1.0,chained,50,bookmia.07.02,casino_royale,243,5,206.905,42.009,50.0,0.8402,0,8.278,250,0.0,2
1.0,chained,50,bookmia.07.03,casino_royale,261,6,17.841,9.759,50.0,0.1952,0,11.044,255,0.0,1
1.0,chained,50,bookmia.07.04,casino_royale,262,6,171.206,39.478,50.0,0.7896,0,10.777,300,0.0,2
1.0,chained,50,bookmia.07.05,casino_royale,263,6,189.019,37.812,50.0,0.7562,0,12.194,11,0.0,1
1.0,chained,50,bookmia.07.06,casino_royale,243,5,0.0,0.0,50.0,0.0,0,11.035,5,0.0,0
1.0,chained,50,bookmia.07.07,casino_royale,256,6,201.257,40.463,50.0,0.8093,0,9.845,300,0.0,3
1.0,chained,50,bookmia.07.08,casino_royale,270,6,230.787,38.884,50.0,0.7777,0,11.117,300,0.0,2
1.0,chained,50,bookmia.07.09,casino_royale,261,6,240.619,40.566,50.0,0.8113,0,9.666,300,0.0,2
1.0,chained,50,bookmia.07.15,casino_royale,261,6,158.426,40.034,50.0,0.8007,0,10.274,302,0.0,2
1.0,chained,50,bookmia.07.16,casino_royale,244,5,81.7,39.551,50.0,0.791,0,10.421,250,0.0,2
1.0,chained,50,bookmia.07.17,casino_royale,250,5,202.952,41.006,50.0,0.8201,0,9.092,250,0.0,2
1.0,chained,50,bookmia.07.20,casino_royale,261,6,58.745,39.991,50.0,0.7998,0,10.014,300,0.0,2
1.0,chained,50,bookmia.07.24,casino_royale,245,5,121.478,40.683,50.0,0.8137,0,9.619,202,0.0,2
1.0,chained,50,bookmia.07.25,casino_royale,264,6,156.524,38.628,50.0,0.7726,0,11.378,301,0.0,2
1.0,chained,50,bookmia.07.26,casino_royale,257,6,184.785,37.996,50.0,0.7599,0,12.058,300,0.0,2
1.0,chained,50,bookmia.07.28,casino_royale,255,6,81.535,36.183,50.0,0.7237,0,13.428,300,0.0,2
1.0,chained,50,bookmia.07.29,casino_royale,259,6,196.184,39.827,50.0,0.7965,0,10.521,300,0.0,2
1.0,chained,50,bookmia.07.30,casino_royale,244,5,160.753,40.353,50.0,0.8071,0,9.928,250,0.0,3
1.0,chained,50,bookmia.07.31,casino_royale,271,6,91.974,38.351,50.0,0.767,0,11.656,300,0.0,2
1.0,chained,50,bookmia.07.32,casino_royale,265,6,215.221,39.733,50.0,0.7947,0,10.308,300,0.0,2
1.0,chained,50,bookmia.07.37,casino_royale,264,6,198.314,37.969,50.0,0.7594,0,12.031,300,0.0,2
1.0,chained,50,bookmia.07.40,casino_royale,252,6,239.57,40.509,50.0,0.8102,0,9.519,301,0.0,5
1.0,chained,50,bookmia.07.41,casino_royale,255,6,82.318,38.324,50.0,0.7665,0,11.68,300,0.0,2
1.0,chained,50,bookmia.07.43,casino_royale,243,5,195.404,40.453,50.0,0.8091,0,10.373,250,0.0,3
1.0,chained,50,bookmia.07.44,casino_royale,258,6,128.114,38.382,50.0,0.7676,0,11.821,301,0.0,2
1.0,chained,50,bookmia.07.47,casino_royale,259,6,79.709,40.466,50.0,0.8093,0,9.978,256,0.0,3
1.0,chained,50,bookmia.07.49,casino_royale,249,5,197.634,39.547,50.0,0.7909,0,10.473,250,0.0,2
1.0,chained,50,bookmia.07.53,casino_royale,269,6,135.945,40.222,50.0,0.8044,0,9.778,300,0.0,3
1.0,chained,50,bookmia.07.54,casino_royale,258,6,128.75,38.753,50.0,0.7751,0,11.28,259,0.0,2
1.0,chained,50,bookmia.07.55,casino_royale,243,5,140.761,40.816,50.0,0.8163,0,8.251,250,0.0,3
1.0,chained,50,bookmia.07.56,casino_royale,247,5,190.848,38.605,50.0,0.7721,0,11.488,250,0.0,4
1.0,chained,50,bookmia.07.57,casino_royale,258,6,236.134,40.086,50.0,0.8017,0,10.29,300,0.0,2
1.0,chained,50,bookmia.07.59,casino_royale,252,6,103.913,38.541,50.0,0.7708,0,11.64,300,0.0,2
1.0,chained,50,bookmia.07.61,casino_royale,253,6,50.909,35.445,50.0,0.7089,0,12.587,302,0.0,3
1.0,chained,50,bookmia.07.62,casino_royale,265,6,229.747,38.787,50.0,0.7757,0,11.212,300,0.0,3
1.0,chained,50,bookmia.07.63,casino_royale,247,5,150.612,37.927,50.0,0.7585,0,12.098,10,0.0,1
1.0,chained,50,bookmia.07.66,casino_royale,260,6,88.749,39.419,50.0,0.7884,0,10.995,300,0.0,2
1.0,chained,50,bookmia.07.70,casino_royale,251,6,232.334,40.444,50.0,0.8089,0,10.017,300,0.0,2
1.0,chained,50,bookmia.07.72,casino_royale,253,6,243.1,40.55,50.0,0.811,0,9.483,300,0.0,2
1.0,chained,50,bookmia.07.73,casino_royale,247,5,164.497,41.132,50.0,0.8226,0,8.562,11,0.0,1
1.0,chained,50,bookmia.07.77,casino_royale,252,6,203.006,40.631,50.0,0.8126,0,9.401,12,0.0,1
1.0,chained,50,bookmia.07.80,casino_royale,263,6,107.12,40.65,50.0,0.813,0,9.585,300,0.0,2
3.0,single,0,bookmia.00.11,1984,248,1,653.542,653.542,888.0,0.736,0,11.672,296,0.5297,95
3.0,single,0,bookmia.00.26,1984,243,1,555.666,555.666,888.0,0.6258,0,8.766,296,0.0,3
3.0,single,0,bookmia.00.31,1984,241,1,592.093,592.093,888.0,0.6668,0,9.736,296,0.0,6
3.0,single,0,bookmia.00.40,1984,260,1,685.236,685.236,888.0,0.7717,0,10.906,296,0.0,3
3.0,single,0,bookmia.00.46,1984,253,1,524.253,524.253,888.0,0.5904,0,10.259,296,0.0,2
3.0,single,0,bookmia.00.48,1984,257,1,638.289,638.289,888.0,0.7188,0,10.125,296,0.0,2
3.0,single,0,bookmia.00.64,1984,256,1,576.969,576.969,888.0,0.6497,0,9.228,296,0.0,3
3.0,single,0,bookmia.00.71,1984,266,1,436.318,436.318,888.0,0.4913,0,10.658,296,0.0,2
3.0,single,0,bookmia.01.00,a_game_of_thrones,270,1,539.559,539.559,888.0,0.6076,0,10.25,296,0.0,2
3.0,single,0,bookmia.01.01,a_game_of_thrones,282,1,587.508,587.508,888.0,0.6616,0,12.855,296,0.0,3
3.0,single,0,bookmia.01.02,a_game_of_thrones,266,1,716.077,716.077,888.0,0.8064,0,11.814,296,0.0,2
3.0,single,0,bookmia.01.03,a_game_of_thrones,254,1,547.826,547.826,888.0,0.6169,0,9.826,296,0.0,2
