prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.35.69,val,the_da_vinci_code,194.91,59,3.3036,14.901,163.07,2.7639,11.133,0.104328,0.15614,0.259466,0.516611,1.0,1.0,1.0
bookmia.35.74,val,the_da_vinci_code,182.859,67,2.7292,1.174,164.661,2.4576,0.638,0.111284,0.166524,0.27666,0.550632,1.0,1.0,1.0
bookmia.35.77,val,the_da_vinci_code,150.638,61,2.4695,10.066,134.127,2.1988,16.266,0.135401,0.202498,0.33616,0.668062,1.0,1.0,1.0
bookmia.35.79,val,the_da_vinci_code,187.159,55,3.4029,13.699,142.564,2.5921,10.505,0.108698,0.162664,0.27027,0.537993,1.0,1.0,1.0
bookmia.35.83,val,the_da_vinci_code,222.019,70,3.1717,12.96,192.912,2.7559,14.067,0.09146,0.136922,0.227622,0.453514,0.902265,1.0,1.0
bookmia.35.84,val,the_da_vinci_code,218.746,66,3.3143,16.915,178.2,2.7,10.426,0.092843,0.138988,0.231047,0.460306,0.915625,1.0,1.0
bookmia.35.87,val,the_da_vinci_code,202.489,67,3.0222,12.728,175.875,2.625,7.34,0.10038,0.150246,0.249702,0.497277,0.988028,1.0,1.0
bookmia.35.88,val,the_da_vinci_code,147.6,60,2.46,15.064,117.796,1.9633,14.95,0.138223,0.206704,0.34311,0.681745,1.0,1.0,1.0
bookmia.35.90,val,the_da_vinci_code,196.874,66,2.9829,14.194,161.843,2.4522,9.227,0.103275,0.154569,0.256864,0.511459,1.0,1.0,1.0
bookmia.35.94,val,the_da_vinci_code,204.272,63,3.2424,7.75,164.319,2.6082,2.139,0.099495,0.148923,0.247511,0.492936,0.979575,1.0,1.0
bookmia.35.95,val,the_da_vinci_code,180.201,64,2.8156,14.873,129.919,2.03,9.971,0.112944,0.169002,0.280762,0.558744,1.0,1.0,1.0
bookmia.35.96,val,the_da_vinci_code,227.3,66,3.4439,14.195,178.954,2.7114,12.992,0.089313,0.133715,0.222304,0.442968,0.881496,1.0,1.0
bookmia.35.97,val,the_da_vinci_code,244.102,68,3.5897,13.858,187.415,2.7561,9.826,0.083106,0.124438,0.206921,0.412441,0.821253,1.0,1.0
bookmia.45.00,val,things_fall_apart,279.194,76,3.6736,8.722,208.586,2.7446,8.236,0.072567,0.108683,0.18078,0.360515,0.718477,1.0,1.0
bookmia.45.01,val,things_fall_apart,163.145,56,2.9133,14.395,124.485,2.2229,12.38,0.124899,0.186838,0.310272,0.617031,1.0,1.0,1.0
bookmia.45.03,val,things_fall_apart,169.17,58,2.9167,9.911,137.014,2.3623,10.108,0.120398,0.180124,0.299167,0.595111,1.0,1.0,1.0
bookmia.45.04,val,things_fall_apart,192.156,57,3.3712,9.814,174.559,3.0624,10.564,0.10584,0.158397,0.263205,0.524012,1.0,1.0,1.0
bookmia.45.05,val,things_fall_apart,186.931,61,3.0644,2.497,153.781,2.521,1.014,0.108832,0.162864,0.270602,0.538649,1.0,1.0,1.0
bookmia.45.07,val,things_fall_apart,159.003,61,2.6066,11.083,131.724,2.1594,11.151,0.128192,0.19175,0.318394,0.633053,1.0,1.0,1.0
bookmia.45.08,val,things_fall_apart,182.46,64,2.8509,13.138,148.466,2.3198,12.746,0.11153,0.166891,0.277268,0.551835,1.0,1.0,1.0
bookmia.45.09,val,things_fall_apart,166.063,65,2.5548,13.155,145.405,2.237,12.677,0.122678,0.183525,0.304793,0.606218,1.0,1.0,1.0
bookmia.45.11,val,things_fall_apart,174.598,61,2.8623,13.514,151.372,2.4815,11.386,0.116611,0.174475,0.28982,0.576647,1.0,1.0,1.0
bookmia.45.12,val,things_fall_apart,250.239,64,3.91,14.452,198.367,3.0995,14.067,0.081048,0.121363,0.201819,0.402311,0.801229,1.0,1.0
bookmia.45.13,val,things_fall_apart,207.096,66,3.1378,11.738,169.315,2.5654,11.903,0.098123,0.146875,0.244118,0.486213,0.966445,1.0,1.0
bookmia.45.15,val,things_fall_apart,199.679,64,3.12,13.701,155.426,2.4285,14.072,0.101809,0.152379,0.253236,0.504275,1.0,1.0,1.0
bookmia.45.16,val,things_fall_apart,133.996,62,2.1612,5.682,106.463,1.7171,5.955,0.152444,0.227893,0.378094,0.750484,1.0,1.0,1.0
bookmia.45.17,val,things_fall_apart,216.833,60,3.6139,13.465,171.414,2.8569,10.192,0.093671,0.140225,0.233096,0.464369,0.923613,1.0,1.0
bookmia.45.24,val,things_fall_apart,136.333,59,2.3107,0.072,114.727,1.9445,0.081,0.149798,0.223951,0.371589,0.737719,1.0,1.0,1.0
bookmia.45.27,val,things_fall_apart,189.974,63,3.0155,0.837,157.841,2.5054,0.385,0.107069,0.160233,0.266244,0.530027,1.0,1.0,1.0
bookmia.45.28,val,things_fall_apart,210.054,73,2.8775,17.735,170.754,2.3391,18.052,0.096727,0.144789,0.240661,0.479364,0.953038,1.0,1.0
bookmia.45.31,val,things_fall_apart,171.795,65,2.643,16.421,134.938,2.076,13.891,0.118537,0.177347,0.294573,0.586037,1.0,1.0,1.0
bookmia.45.38,val,things_fall_apart,167.944,57,2.9464,11.85,145.13,2.5461,8.597,0.121287,0.181451,0.301362,0.599445,1.0,1.0,1.0
bookmia.45.39,val,things_fall_apart,188.135,66,2.8505,15.661,152.82,2.3155,11.898,0.108128,0.161813,0.268861,0.535204,1.0,1.0,1.0
bookmia.45.40,val,things_fall_apart,184.229,59,3.1225,0.549,152.448,2.5839,0.125,0.110446,0.165274,0.274592,0.546542,1.0,1.0,1.0
bookmia.45.41,val,things_fall_apart,214.062,61,3.5092,13.493,130.514,2.1396,11.705,0.094896,0.142055,0.236131,0.470384,0.935427,1.0,1.0
bookmia.45.44,val,things_fall_apart,230.676,66,3.4951,12.193,188.055,2.8493,10.314,0.087993,0.131742,0.219033,0.436478,0.868703,1.0,1.0
bookmia.45.46,val,things_fall_apart,268.442,72,3.7284,15.199,200.492,2.7846,14.685,0.075501,0.113071,0.188061,0.374984,0.747146,1.0,1.0
bookmia.45.47,val,things_fall_apart,182.186,70,2.6027,8.295,106.354,1.5193,8.446,0.111699,0.167144,0.277687,0.552664,1.0,1.0,1.0
bookmia.45.48,val,things_fall_apart,199.902,60,3.3317,12.99,181.431,3.0238,14.14,0.101694,0.152207,0.252952,0.503712,1.0,1.0,1.0
bookmia.45.49,val,things_fall_apart,190.344,59,3.2262,12.202,158.126,2.6801,10.753,0.106859,0.159919,0.265724,0.528997,1.0,1.0,1.0
bookmia.45.50,val,things_fall_apart,149.834,63,2.3783,0.659,141.82,2.2511,0.796,0.136137,0.203594,0.337972,0.67163,1.0,1.0,1.0
bookmia.45.53,val,things_fall_apart,199.613,57,3.502,12.864,171.153,3.0027,10.279,0.101843,0.152429,0.25332,0.504442,1.0,1.0,1.0
bookmia.45.56,val,things_fall_apart,212.417,57,3.7266,14.274,167.928,2.9461,12.694,0.095639,0.143165,0.237969,0.474029,0.942579,1.0,1.0
bookmia.45.57,val,things_fall_apart,203.136,61,3.3301,12.35,171.957,2.819,11.011,0.100057,0.149763,0.248903,0.495693,0.984947,1.0,1.0
bookmia.45.58,val,things_fall_apart,242.627,71,3.4173,15.229,191.904,2.7029,13.226,0.083616,0.125201,0.208186,0.414952,0.826214,1.0,1.0
bookmia.45.59,val,things_fall_apart,151.161,60,2.5193,3.472,134.873,2.2479,3.225,0.134927,0.201791,0.334992,0.665761,1.0,1.0,1.0
bookmia.45.61,val,things_fall_apart,169.973,59,2.8809,12.137,143.206,2.4272,13.909,0.119822,0.179265,0.297747,0.592306,1.0,1.0,1.0
bookmia.45.62,val,things_fall_apart,138.112,57,2.423,12.008,123.116,2.1599,10.671,0.147843,0.22104,0.366784,0.728285,1.0,1.0,1.0
bookmia.45.66,val,things_fall_apart,220.501,74,2.9797,12.065,179.033,2.4194,11.364,0.092096,0.137873,0.229198,0.456639,0.908414,1.0,1.0
bookmia.45.67,val,things_fall_apart,152.158,57,2.6694,13.912,125.067,2.1942,13.665,0.134032,0.200456,0.332787,0.661418,1.0,1.0,1.0
bookmia.45.69,val,things_fall_apart,147.194,62,2.3741,16.724,118.637,1.9135,13.167,0.138609,0.20728,0.344061,0.683616,1.0,1.0,1.0
bookmia.45.73,val,things_fall_apart,154.617,63,2.4542,9.628,142.123,2.2559,9.639,0.131874,0.197239,0.32747,0.650943,1.0,1.0,1.0
bookmia.45.74,val,things_fall_apart,191.763,72,2.6634,16.475,163.583,2.272,12.049,0.106059,0.158725,0.263747,0.525085,1.0,1.0,1.0
bookmia.45.77,val,things_fall_apart,189.379,56,3.3818,14.135,155.358,2.7742,10.1,0.107409,0.160741,0.267085,0.531691,1.0,1.0,1.0
bookmia.45.79,val,things_fall_apart,275.178,65,4.2335,13.838,216.55,3.3315,11.84,0.073636,0.110282,0.183432,0.365788,0.728926,1.0,1.0
bookmia.45.80,val,things_fall_apart,165.571,60,2.7595,16.364,129.766,2.1628,13.357,0.123047,0.184075,0.305703,0.608015,1.0,1.0,1.0
bookmia.45.85,val,things_fall_apart,180.412,61,2.9576,14.758,142.803,2.341,13.217,0.11281,0.168802,0.280432,0.558091,1.0,1.0,1.0
bookmia.45.87,val,things_fall_apart,149.623,63,2.375,14.348,141.049,2.2389,12.739,0.136331,0.203884,0.338451,0.672573,1.0,1.0,1.0
bookmia.45.89,val,things_fall_apart,197.484,62,3.1852,13.068,147.133,2.3731,12.102,0.102953,0.154087,0.256066,0.509879,1.0,1.0,1.0
bookmia.45.92,val,things_fall_apart,146.122,59,2.4766,11.998,125.317,2.124,10.904,0.139639,0.208814,0.346596,0.688604,1.0,1.0,1.0
bookmia.45.93,val,things_fall_apart,158.397,62,2.5548,12.838,131.32,2.1181,11.454,0.128689,0.19249,0.319618,0.635466,1.0,1.0,1.0
bookmia.45.94,val,things_fall_apart,184.443,57,3.2358,11.28,157.438,2.7621,14.061,0.110317,0.165081,0.274272,0.545908,1.0,1.0,1.0
bookmia.45.95,val,things_fall_apart,178.598,58,3.0793,11.987,151.967,2.6201,9.658,0.11397,0.170532,0.283296,0.563752,1.0,1.0,1.0
