kind,file,column,source,theta,count,n,zero_ub95
decoder,blocklist_decode_per_passage__tsg_w25s0.csv,rouge_l[arm=tokenswap],decoder,0.3,12,100,
decoder,blocklist_decode_per_passage__tsg_w25s0.csv,rouge_l[arm=tokenswap],decoder,0.4,7,100,
decoder,blocklist_decode_per_passage__tsg_w25s0.csv,rouge_l[arm=tokenswap],decoder,0.5,3,100,
decoder,blocklist_decode_per_passage__tsg_w25s0.csv,rouge_l[arm=tokenswap],decoder,0.6,1,100,
decoder,blocklist_decode_per_passage__tsg_w25s0.csv,rouge_l[arm=tokenswap],decoder,0.7,1,100,
decoder,blocklist_decode_per_passage__tsg_w25s1.csv,rouge_l[arm=tokenswap],decoder,0.3,10,100,
decoder,blocklist_decode_per_passage__tsg_w25s1.csv,rouge_l[arm=tokenswap],decoder,0.4,4,100,
decoder,blocklist_decode_per_passage__tsg_w25s1.csv,rouge_l[arm=tokenswap],decoder,0.5,1,100,
decoder,blocklist_decode_per_passage__tsg_w25s1.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w25s1.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s0.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s0.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s0.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s0.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s0.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s1.csv,rouge_l[arm=tokenswap],decoder,0.3,1,100,
decoder,blocklist_decode_per_passage__tsg_w44s1.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s1.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s1.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w44s1.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s0.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s0.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s0.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s0.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s0.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s1.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s1.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s1.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s1.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w65s1.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s0.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s0.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s0.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s0.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s0.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s1.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s1.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s1.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s1.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsg_w85s1.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_distilgpt2.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_distilgpt2.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_distilgpt2.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_distilgpt2.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_distilgpt2.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_kl3m170m.csv,rouge_l[arm=tokenswap],decoder,0.3,50,100,
decoder,blocklist_decode_per_passage__tsleak_kl3m170m.csv,rouge_l[arm=tokenswap],decoder,0.4,34,100,
decoder,blocklist_decode_per_passage__tsleak_kl3m170m.csv,rouge_l[arm=tokenswap],decoder,0.5,23,100,
decoder,blocklist_decode_per_passage__tsleak_kl3m170m.csv,rouge_l[arm=tokenswap],decoder,0.6,17,100,
decoder,blocklist_decode_per_passage__tsleak_kl3m170m.csv,rouge_l[arm=tokenswap],decoder,0.7,14,100,
decoder,blocklist_decode_per_passage__tsleak_pleias350m.csv,rouge_l[arm=tokenswap],decoder,0.3,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_pleias350m.csv,rouge_l[arm=tokenswap],decoder,0.4,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_pleias350m.csv,rouge_l[arm=tokenswap],decoder,0.5,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_pleias350m.csv,rouge_l[arm=tokenswap],decoder,0.6,0,100,0.0295
decoder,blocklist_decode_per_passage__tsleak_pleias350m.csv,rouge_l[arm=tokenswap],decoder,0.7,0,100,0.0295
