arm,prompt_id,n_facts,n_supported,precision,abstained
d56,fact_00027_Arthur Ewert,10,0,0.0,0
d57,fact_00027_Arthur Ewert,7,0,0.0,0
d58,fact_00027_Arthur Ewert,9,0,0.0,0
d59,fact_00027_Arthur Ewert,18,0,0.0,0
d60,fact_00027_Arthur Ewert,11,0,0.0,0
d61,fact_00027_Arthur Ewert,2,0,0.0,0
d62,fact_00027_Arthur Ewert,14,0,0.0,0
d63,fact_00027_Arthur Ewert,5,0,0.0,0
d00,fact_00032_Flavio Méndez Santiago,0,0,,1
d01,fact_00032_Flavio Méndez Santiago,0,0,,1
d02,fact_00032_Flavio Méndez Santiago,0,0,,1
d03,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d04,fact_00032_Flavio Méndez Santiago,0,0,,1
d05,fact_00032_Flavio Méndez Santiago,0,0,,1
d06,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d07,fact_00032_Flavio Méndez Santiago,9,0,0.0,0
d08,fact_00032_Flavio Méndez Santiago,4,0,0.0,0
d09,fact_00032_Flavio Méndez Santiago,0,0,,1
d10,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d11,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d12,fact_00032_Flavio Méndez Santiago,0,0,,1
d13,fact_00032_Flavio Méndez Santiago,3,1,0.333333,0
d14,fact_00032_Flavio Méndez Santiago,0,0,,1
d15,fact_00032_Flavio Méndez Santiago,0,0,,1
d16,fact_00032_Flavio Méndez Santiago,2,0,0.0,0
d17,fact_00032_Flavio Méndez Santiago,0,0,,1
d18,fact_00032_Flavio Méndez Santiago,0,0,,1
d19,fact_00032_Flavio Méndez Santiago,1,0,0.0,0
d20,fact_00032_Flavio Méndez Santiago,3,1,0.333333,0
d21,fact_00032_Flavio Méndez Santiago,4,0,0.0,0
d22,fact_00032_Flavio Méndez Santiago,19,0,0.0,0
d23,fact_00032_Flavio Méndez Santiago,1,0,0.0,0
d24,fact_00032_Flavio Méndez Santiago,8,0,0.0,0
d25,fact_00032_Flavio Méndez Santiago,4,0,0.0,0
d26,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d27,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d28,fact_00032_Flavio Méndez Santiago,0,0,,1
d29,fact_00032_Flavio Méndez Santiago,4,0,0.0,0
d30,fact_00032_Flavio Méndez Santiago,0,0,,1
d31,fact_00032_Flavio Méndez Santiago,5,0,0.0,0
d32,fact_00032_Flavio Méndez Santiago,16,0,0.0,0
d33,fact_00032_Flavio Méndez Santiago,5,0,0.0,0
d34,fact_00032_Flavio Méndez Santiago,0,0,,1
d35,fact_00032_Flavio Méndez Santiago,0,0,,1
d36,fact_00032_Flavio Méndez Santiago,7,0,0.0,0
d37,fact_00032_Flavio Méndez Santiago,8,0,0.0,0
d38,fact_00032_Flavio Méndez Santiago,6,0,0.0,0
d39,fact_00032_Flavio Méndez Santiago,11,0,0.0,0
d40,fact_00032_Flavio Méndez Santiago,0,0,,1
d41,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d42,fact_00032_Flavio Méndez Santiago,0,0,,1
d43,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d44,fact_00032_Flavio Méndez Santiago,9,0,0.0,0
d45,fact_00032_Flavio Méndez Santiago,0,0,,1
d46,fact_00032_Flavio Méndez Santiago,17,0,0.0,0
d47,fact_00032_Flavio Méndez Santiago,0,0,,1
d48,fact_00032_Flavio Méndez Santiago,14,0,0.0,0
d49,fact_00032_Flavio Méndez Santiago,2,0,0.0,0
d50,fact_00032_Flavio Méndez Santiago,11,0,0.0,0
d51,fact_00032_Flavio Méndez Santiago,24,0,0.0,0
d52,fact_00032_Flavio Méndez Santiago,11,0,0.0,0
d53,fact_00032_Flavio Méndez Santiago,8,0,0.0,0
d54,fact_00032_Flavio Méndez Santiago,14,0,0.0,0
d55,fact_00032_Flavio Méndez Santiago,2,1,0.5,0
d56,fact_00032_Flavio Méndez Santiago,4,0,0.0,0
d57,fact_00032_Flavio Méndez Santiago,2,0,0.0,0
d58,fact_00032_Flavio Méndez Santiago,3,0,0.0,0
d59,fact_00032_Flavio Méndez Santiago,9,0,0.0,0
d60,fact_00032_Flavio Méndez Santiago,0,0,,1
d61,fact_00032_Flavio Méndez Santiago,2,0,0.0,0
d62,fact_00032_Flavio Méndez Santiago,9,0,0.0,0
d63,fact_00032_Flavio Méndez Santiago,0,0,,1
d00,fact_00039_Chris Duffield,7,0,0.0,0
d01,fact_00039_Chris Duffield,4,0,0.0,0
d02,fact_00039_Chris Duffield,0,0,,1
d03,fact_00039_Chris Duffield,3,0,0.0,0
d04,fact_00039_Chris Duffield,3,0,0.0,0
d05,fact_00039_Chris Duffield,0,0,,1
d06,fact_00039_Chris Duffield,3,0,0.0,0
d07,fact_00039_Chris Duffield,11,0,0.0,0
d08,fact_00039_Chris Duffield,8,0,0.0,0
d09,fact_00039_Chris Duffield,12,0,0.0,0
d10,fact_00039_Chris Duffield,0,0,,1
d11,fact_00039_Chris Duffield,4,0,0.0,0
d12,fact_00039_Chris Duffield,0,0,,1
d13,fact_00039_Chris Duffield,1,0,0.0,0
d14,fact_00039_Chris Duffield,0,0,,1
d15,fact_00039_Chris Duffield,13,0,0.0,0
d16,fact_00039_Chris Duffield,0,0,,1
d17,fact_00039_Chris Duffield,0,0,,1
d18,fact_00039_Chris Duffield,3,0,0.0,0
d19,fact_00039_Chris Duffield,9,1,0.111111,0
d20,fact_00039_Chris Duffield,3,1,0.333333,0
d21,fact_00039_Chris Duffield,0,0,,1
d22,fact_00039_Chris Duffield,3,0,0.0,0
d23,fact_00039_Chris Duffield,8,0,0.0,0
d24,fact_00039_Chris Duffield,0,0,,1
d25,fact_00039_Chris Duffield,0,0,,1
d26,fact_00039_Chris Duffield,0,0,,1
d27,fact_00039_Chris Duffield,1,0,0.0,0
d28,fact_00039_Chris Duffield,4,0,0.0,0
d29,fact_00039_Chris Duffield,0,0,,1
d30,fact_00039_Chris Duffield,9,0,0.0,0
d31,fact_00039_Chris Duffield,13,0,0.0,0
d32,fact_00039_Chris Duffield,0,0,,1
d33,fact_00039_Chris Duffield,0,0,,1
d34,fact_00039_Chris Duffield,11,1,0.090909,0
d35,fact_00039_Chris Duffield,0,0,,1
d36,fact_00039_Chris Duffield,7,0,0.0,0
d37,fact_00039_Chris Duffield,7,0,0.0,0
d38,fact_00039_Chris Duffield,15,0,0.0,0
d39,fact_00039_Chris Duffield,3,0,0.0,0
d40,fact_00039_Chris Duffield,0,0,,1
d41,fact_00039_Chris Duffield,0,0,,1
d42,fact_00039_Chris Duffield,7,0,0.0,0
d43,fact_00039_Chris Duffield,0,0,,1
d44,fact_00039_Chris Duffield,7,0,0.0,0
d45,fact_00039_Chris Duffield,5,0,0.0,0
d46,fact_00039_Chris Duffield,3,0,0.0,0
d47,fact_00039_Chris Duffield,6,0,0.0,0
d48,fact_00039_Chris Duffield,0,0,,1
d49,fact_00039_Chris Duffield,3,0,0.0,0
d50,fact_00039_Chris Duffield,2,0,0.0,0
d51,fact_00039_Chris Duffield,0,0,,1
d52,fact_00039_Chris Duffield,0,0,,1
d53,fact_00039_Chris Duffield,2,0,0.0,0
d54,fact_00039_Chris Duffield,7,0,0.0,0
d55,fact_00039_Chris Duffield,0,0,,1
d56,fact_00039_Chris Duffield,7,0,0.0,0
d57,fact_00039_Chris Duffield,0,0,,1
d58,fact_00039_Chris Duffield,0,0,,1
d59,fact_00039_Chris Duffield,2,0,0.0,0
d60,fact_00039_Chris Duffield,0,0,,1
d61,fact_00039_Chris Duffield,0,0,,1
d62,fact_00039_Chris Duffield,11,0,0.0,0
d63,fact_00039_Chris Duffield,5,0,0.0,0
d00,fact_00040_Daniil Medvedev,0,0,,1
d01,fact_00040_Daniil Medvedev,2,0,0.0,0
d02,fact_00040_Daniil Medvedev,0,0,,1
d03,fact_00040_Daniil Medvedev,0,0,,1
d04,fact_00040_Daniil Medvedev,0,0,,1
d05,fact_00040_Daniil Medvedev,0,0,,1
d06,fact_00040_Daniil Medvedev,0,0,,1
d07,fact_00040_Daniil Medvedev,0,0,,1
d08,fact_00040_Daniil Medvedev,0,0,,1
d09,fact_00040_Daniil Medvedev,0,0,,1
d10,fact_00040_Daniil Medvedev,0,0,,1
d11,fact_00040_Daniil Medvedev,0,0,,1
d12,fact_00040_Daniil Medvedev,0,0,,1
d13,fact_00040_Daniil Medvedev,0,0,,1
d14,fact_00040_Daniil Medvedev,0,0,,1
d15,fact_00040_Daniil Medvedev,7,0,0.0,0
d16,fact_00040_Daniil Medvedev,7,1,0.142857,0
d17,fact_00040_Daniil Medvedev,0,0,,1
d18,fact_00040_Daniil Medvedev,0,0,,1
d19,fact_00040_Daniil Medvedev,8,0,0.0,0
d20,fact_00040_Daniil Medvedev,0,0,,1
d21,fact_00040_Daniil Medvedev,0,0,,1
d22,fact_00040_Daniil Medvedev,0,0,,1
d23,fact_00040_Daniil Medvedev,0,0,,1
d24,fact_00040_Daniil Medvedev,0,0,,1
d25,fact_00040_Daniil Medvedev,0,0,,1
d26,fact_00040_Daniil Medvedev,0,0,,1
d27,fact_00040_Daniil Medvedev,6,0,0.0,0
d28,fact_00040_Daniil Medvedev,0,0,,1
d29,fact_00040_Daniil Medvedev,0,0,,1
d30,fact_00040_Daniil Medvedev,0,0,,1
d31,fact_00040_Daniil Medvedev,6,0,0.0,0
d32,fact_00040_Daniil Medvedev,0,0,,1
d33,fact_00040_Daniil Medvedev,0,0,,1
d34,fact_00040_Daniil Medvedev,0,0,,1
d35,fact_00040_Daniil Medvedev,0,0,,1
d36,fact_00040_Daniil Medvedev,0,0,,1
d37,fact_00040_Daniil Medvedev,0,0,,1
d38,fact_00040_Daniil Medvedev,0,0,,1
d39,fact_00040_Daniil Medvedev,0,0,,1
d40,fact_00040_Daniil Medvedev,0,0,,1
d41,fact_00040_Daniil Medvedev,15,0,0.0,0
d42,fact_00040_Daniil Medvedev,1,0,0.0,0
d43,fact_00040_Daniil Medvedev,0,0,,1
d44,fact_00040_Daniil Medvedev,8,2,0.25,0
d45,fact_00040_Daniil Medvedev,0,0,,1
d46,fact_00040_Daniil Medvedev,0,0,,1
d47,fact_00040_Daniil Medvedev,0,0,,1
d48,fact_00040_Daniil Medvedev,0,0,,1
d49,fact_00040_Daniil Medvedev,0,0,,1
d50,fact_00040_Daniil Medvedev,11,1,0.090909,0
d51,fact_00040_Daniil Medvedev,0,0,,1
d52,fact_00040_Daniil Medvedev,0,0,,1
d53,fact_00040_Daniil Medvedev,0,0,,1
d54,fact_00040_Daniil Medvedev,0,0,,1
d55,fact_00040_Daniil Medvedev,0,0,,1
d56,fact_00040_Daniil Medvedev,0,0,,1
d57,fact_00040_Daniil Medvedev,0,0,,1
d58,fact_00040_Daniil Medvedev,0,0,,1
d59,fact_00040_Daniil Medvedev,0,0,,1
d60,fact_00040_Daniil Medvedev,0,0,,1
d61,fact_00040_Daniil Medvedev,0,0,,1
d62,fact_00040_Daniil Medvedev,0,0,,1
d63,fact_00040_Daniil Medvedev,21,0,0.0,0
d00,fact_00043_Alexander Vovin,0,0,,1
d01,fact_00043_Alexander Vovin,4,0,0.0,0
d02,fact_00043_Alexander Vovin,4,0,0.0,0
d03,fact_00043_Alexander Vovin,3,0,0.0,0
d04,fact_00043_Alexander Vovin,11,0,0.0,0
d05,fact_00043_Alexander Vovin,0,0,,1
d06,fact_00043_Alexander Vovin,0,0,,1
d07,fact_00043_Alexander Vovin,0,0,,1
d08,fact_00043_Alexander Vovin,7,1,0.142857,0
d09,fact_00043_Alexander Vovin,4,0,0.0,0
d10,fact_00043_Alexander Vovin,5,0,0.0,0
d11,fact_00043_Alexander Vovin,8,0,0.0,0
d12,fact_00043_Alexander Vovin,12,0,0.0,0
d13,fact_00043_Alexander Vovin,1,0,0.0,0
d14,fact_00043_Alexander Vovin,12,0,0.0,0
d15,fact_00043_Alexander Vovin,0,0,,1
d16,fact_00043_Alexander Vovin,7,0,0.0,0
d17,fact_00043_Alexander Vovin,10,0,0.0,0
d18,fact_00043_Alexander Vovin,5,0,0.0,0
d19,fact_00043_Alexander Vovin,0,0,,1
d20,fact_00043_Alexander Vovin,6,0,0.0,0
d21,fact_00043_Alexander Vovin,7,2,0.285714,0
d22,fact_00043_Alexander Vovin,12,1,0.083333,0
d23,fact_00043_Alexander Vovin,0,0,,1
d24,fact_00043_Alexander Vovin,0,0,,1
d25,fact_00043_Alexander Vovin,5,0,0.0,0
d26,fact_00043_Alexander Vovin,17,2,0.117647,0
d27,fact_00043_Alexander Vovin,4,0,0.0,0
d28,fact_00043_Alexander Vovin,3,1,0.333333,0
d29,fact_00043_Alexander Vovin,12,0,0.0,0
d30,fact_00043_Alexander Vovin,6,0,0.0,0
d31,fact_00043_Alexander Vovin,9,0,0.0,0
d32,fact_00043_Alexander Vovin,7,0,0.0,0
d33,fact_00043_Alexander Vovin,2,0,0.0,0
d34,fact_00043_Alexander Vovin,0,0,,1
d35,fact_00043_Alexander Vovin,3,0,0.0,0
d36,fact_00043_Alexander Vovin,4,0,0.0,0
d37,fact_00043_Alexander Vovin,3,1,0.333333,0
d38,fact_00043_Alexander Vovin,11,0,0.0,0
d39,fact_00043_Alexander Vovin,2,0,0.0,0
d40,fact_00043_Alexander Vovin,4,0,0.0,0
d41,fact_00043_Alexander Vovin,0,0,,1
d42,fact_00043_Alexander Vovin,2,0,0.0,0
d43,fact_00043_Alexander Vovin,8,2,0.25,0
d44,fact_00043_Alexander Vovin,0,0,,1
d45,fact_00043_Alexander Vovin,7,0,0.0,0
d46,fact_00043_Alexander Vovin,12,3,0.25,0
d47,fact_00043_Alexander Vovin,0,0,,1
d48,fact_00043_Alexander Vovin,15,0,0.0,0
d49,fact_00043_Alexander Vovin,1,0,0.0,0
d50,fact_00043_Alexander Vovin,15,0,0.0,0
d51,fact_00043_Alexander Vovin,2,0,0.0,0
d52,fact_00043_Alexander Vovin,9,1,0.111111,0
d53,fact_00043_Alexander Vovin,5,0,0.0,0
d54,fact_00043_Alexander Vovin,3,0,0.0,0
d55,fact_00043_Alexander Vovin,1,0,0.0,0
d56,fact_00043_Alexander Vovin,17,1,0.058824,0
d57,fact_00043_Alexander Vovin,7,0,0.0,0
d58,fact_00043_Alexander Vovin,1,1,1.0,0
d59,fact_00043_Alexander Vovin,0,0,,1
d60,fact_00043_Alexander Vovin,2,0,0.0,0
d61,fact_00043_Alexander Vovin,1,0,0.0,0
d62,fact_00043_Alexander Vovin,0,0,,1
d63,fact_00043_Alexander Vovin,0,0,,1
d00,fact_00044_Cobhams Asuquo,0,0,,1
d01,fact_00044_Cobhams Asuquo,0,0,,1
d02,fact_00044_Cobhams Asuquo,0,0,,1
d03,fact_00044_Cobhams Asuquo,0,0,,1
d04,fact_00044_Cobhams Asuquo,5,0,0.0,0
d05,fact_00044_Cobhams Asuquo,0,0,,1
d06,fact_00044_Cobhams Asuquo,10,1,0.1,0
d07,fact_00044_Cobhams Asuquo,4,0,0.0,0
d08,fact_00044_Cobhams Asuquo,0,0,,1
d09,fact_00044_Cobhams Asuquo,12,0,0.0,0
d10,fact_00044_Cobhams Asuquo,0,0,,1
d11,fact_00044_Cobhams Asuquo,0,0,,1
d12,fact_00044_Cobhams Asuquo,0,0,,1
d13,fact_00044_Cobhams Asuquo,0,0,,1
d14,fact_00044_Cobhams Asuquo,3,0,0.0,0
d15,fact_00044_Cobhams Asuquo,0,0,,1
d16,fact_00044_Cobhams Asuquo,0,0,,1
d17,fact_00044_Cobhams Asuquo,0,0,,1
d18,fact_00044_Cobhams Asuquo,0,0,,1
d19,fact_00044_Cobhams Asuquo,23,1,0.043478,0
d20,fact_00044_Cobhams Asuquo,0,0,,1
d21,fact_00044_Cobhams Asuquo,3,1,0.333333,0
d22,fact_00044_Cobhams Asuquo,0,0,,1
d23,fact_00044_Cobhams Asuquo,6,0,0.0,0
d24,fact_00044_Cobhams Asuquo,2,0,0.0,0
d25,fact_00044_Cobhams Asuquo,0,0,,1
d26,fact_00044_Cobhams Asuquo,0,0,,1
d27,fact_00044_Cobhams Asuquo,0,0,,1
d28,fact_00044_Cobhams Asuquo,0,0,,1
d29,fact_00044_Cobhams Asuquo,9,0,0.0,0
d30,fact_00044_Cobhams Asuquo,0,0,,1
d31,fact_00044_Cobhams Asuquo,5,0,0.0,0
d32,fact_00044_Cobhams Asuquo,0,0,,1
d33,fact_00044_Cobhams Asuquo,0,0,,1
d34,fact_00044_Cobhams Asuquo,0,0,,1
d35,fact_00044_Cobhams Asuquo,0,0,,1
d36,fact_00044_Cobhams Asuquo,9,2,0.222222,0
d37,fact_00044_Cobhams Asuquo,0,0,,1
d38,fact_00044_Cobhams Asuquo,0,0,,1
d39,fact_00044_Cobhams Asuquo,8,0,0.0,0
d40,fact_00044_Cobhams Asuquo,17,0,0.0,0
d41,fact_00044_Cobhams Asuquo,2,0,0.0,0
d42,fact_00044_Cobhams Asuquo,0,0,,1
d43,fact_00044_Cobhams Asuquo,0,0,,1
d44,fact_00044_Cobhams Asuquo,2,1,0.5,0
d45,fact_00044_Cobhams Asuquo,0,0,,1
d46,fact_00044_Cobhams Asuquo,0,0,,1
d47,fact_00044_Cobhams Asuquo,4,0,0.0,0
d48,fact_00044_Cobhams Asuquo,0,0,,1
d49,fact_00044_Cobhams Asuquo,0,0,,1
d50,fact_00044_Cobhams Asuquo,0,0,,1
d51,fact_00044_Cobhams Asuquo,0,0,,1
d52,fact_00044_Cobhams Asuquo,0,0,,1
d53,fact_00044_Cobhams Asuquo,2,0,0.0,0
d54,fact_00044_Cobhams Asuquo,8,0,0.0,0
d55,fact_00044_Cobhams Asuquo,0,0,,1
d56,fact_00044_Cobhams Asuquo,0,0,,1
d57,fact_00044_Cobhams Asuquo,0,0,,1
d58,fact_00044_Cobhams Asuquo,0,0,,1
d59,fact_00044_Cobhams Asuquo,0,0,,1
d60,fact_00044_Cobhams Asuquo,0,0,,1
d61,fact_00044_Cobhams Asuquo,7,0,0.0,0
d62,fact_00044_Cobhams Asuquo,1,0,0.0,0
d63,fact_00044_Cobhams Asuquo,0,0,,1
d00,fact_00045_David Bogue,9,0,0.0,0
d01,fact_00045_David Bogue,0,0,,1
d02,fact_00045_David Bogue,9,0,0.0,0
d03,fact_00045_David Bogue,7,0,0.0,0
d04,fact_00045_David Bogue,0,0,,1
d05,fact_00045_David Bogue,0,0,,1
d06,fact_00045_David Bogue,0,0,,1
d07,fact_00045_David Bogue,6,0,0.0,0
d08,fact_00045_David Bogue,0,0,,1
d09,fact_00045_David Bogue,4,0,0.0,0
d10,fact_00045_David Bogue,11,0,0.0,0
d11,fact_00045_David Bogue,12,0,0.0,0
d12,fact_00045_David Bogue,0,0,,1
d13,fact_00045_David Bogue,16,1,0.0625,0
d14,fact_00045_David Bogue,0,0,,1
d15,fact_00045_David Bogue,11,0,0.0,0
d16,fact_00045_David Bogue,0,0,,1
d17,fact_00045_David Bogue,9,0,0.0,0
d18,fact_00045_David Bogue,8,0,0.0,0
d19,fact_00045_David Bogue,3,0,0.0,0
d20,fact_00045_David Bogue,14,0,0.0,0
d21,fact_00045_David Bogue,0,0,,1
d22,fact_00045_David Bogue,1,0,0.0,0
d23,fact_00045_David Bogue,0,0,,1
d24,fact_00045_David Bogue,7,1,0.142857,0
d25,fact_00045_David Bogue,6,0,0.0,0
d26,fact_00045_David Bogue,0,0,,1
d27,fact_00045_David Bogue,0,0,,1
d28,fact_00045_David Bogue,9,0,0.0,0
d29,fact_00045_David Bogue,5,0,0.0,0
d30,fact_00045_David Bogue,8,0,0.0,0
d31,fact_00045_David Bogue,0,0,,1
d32,fact_00045_David Bogue,14,2,0.142857,0
d33,fact_00045_David Bogue,0,0,,1
d34,fact_00045_David Bogue,4,0,0.0,0
d35,fact_00045_David Bogue,7,0,0.0,0
d36,fact_00045_David Bogue,0,0,,1
d37,fact_00045_David Bogue,0,0,,1
d38,fact_00045_David Bogue,0,0,,1
d39,fact_00045_David Bogue,0,0,,1
d40,fact_00045_David Bogue,0,0,,1
d41,fact_00045_David Bogue,0,0,,1
d42,fact_00045_David Bogue,0,0,,1
d43,fact_00045_David Bogue,5,0,0.0,0
d44,fact_00045_David Bogue,0,0,,1
d45,fact_00045_David Bogue,0,0,,1
d46,fact_00045_David Bogue,12,0,0.0,0
d47,fact_00045_David Bogue,1,0,0.0,0
d48,fact_00045_David Bogue,0,0,,1
d49,fact_00045_David Bogue,4,0,0.0,0
d50,fact_00045_David Bogue,6,0,0.0,0
d51,fact_00045_David Bogue,3,0,0.0,0
d52,fact_00045_David Bogue,0,0,,1
d53,fact_00045_David Bogue,7,0,0.0,0
d54,fact_00045_David Bogue,0,0,,1
d55,fact_00045_David Bogue,11,0,0.0,0
d56,fact_00045_David Bogue,13,0,0.0,0
d57,fact_00045_David Bogue,0,0,,1
d58,fact_00045_David Bogue,0,0,,1
d59,fact_00045_David Bogue,11,0,0.0,0
d60,fact_00045_David Bogue,0,0,,1
d61,fact_00045_David Bogue,0,0,,1
d62,fact_00045_David Bogue,7,0,0.0,0
d63,fact_00045_David Bogue,2,0,0.0,0
d00,fact_00048_Don Beard,2,0,0.0,0
d01,fact_00048_Don Beard,3,0,0.0,0
d02,fact_00048_Don Beard,0,0,,1
d03,fact_00048_Don Beard,5,0,0.0,0
d04,fact_00048_Don Beard,0,0,,1
d05,fact_00048_Don Beard,10,0,0.0,0
d06,fact_00048_Don Beard,14,0,0.0,0
d07,fact_00048_Don Beard,1,1,1.0,0
d08,fact_00048_Don Beard,4,0,0.0,0
d09,fact_00048_Don Beard,12,0,0.0,0
d10,fact_00048_Don Beard,5,0,0.0,0
d11,fact_00048_Don Beard,5,0,0.0,0
d12,fact_00048_Don Beard,0,0,,1
d13,fact_00048_Don Beard,14,0,0.0,0
d14,fact_00048_Don Beard,15,0,0.0,0
d15,fact_00048_Don Beard,0,0,,1
d16,fact_00048_Don Beard,0,0,,1
d17,fact_00048_Don Beard,4,0,0.0,0
d18,fact_00048_Don Beard,0,0,,1
d19,fact_00048_Don Beard,17,0,0.0,0
d20,fact_00048_Don Beard,4,0,0.0,0
d21,fact_00048_Don Beard,4,0,0.0,0
d22,fact_00048_Don Beard,12,0,0.0,0
d23,fact_00048_Don Beard,0,0,,1
d24,fact_00048_Don Beard,1,0,0.0,0
d25,fact_00048_Don Beard,5,0,0.0,0
d26,fact_00048_Don Beard,4,0,0.0,0
d27,fact_00048_Don Beard,4,0,0.0,0
d28,fact_00048_Don Beard,0,0,,1
d29,fact_00048_Don Beard,3,0,0.0,0
d30,fact_00048_Don Beard,5,1,0.2,0
d31,fact_00048_Don Beard,0,0,,1
d32,fact_00048_Don Beard,2,0,0.0,0
d33,fact_00048_Don Beard,10,1,0.1,0
d34,fact_00048_Don Beard,0,0,,1
d35,fact_00048_Don Beard,0,0,,1
d36,fact_00048_Don Beard,9,0,0.0,0
d37,fact_00048_Don Beard,0,0,,1
d38,fact_00048_Don Beard,3,0,0.0,0
d39,fact_00048_Don Beard,0,0,,1
d40,fact_00048_Don Beard,15,0,0.0,0
d41,fact_00048_Don Beard,0,0,,1
d42,fact_00048_Don Beard,6,0,0.0,0
d43,fact_00048_Don Beard,0,0,,1
d44,fact_00048_Don Beard,0,0,,1
d45,fact_00048_Don Beard,10,0,0.0,0
d46,fact_00048_Don Beard,0,0,,1
d47,fact_00048_Don Beard,0,0,,1
d48,fact_00048_Don Beard,1,0,0.0,0
d49,fact_00048_Don Beard,3,0,0.0,0
d50,fact_00048_Don Beard,0,0,,1
d51,fact_00048_Don Beard,6,0,0.0,0
d52,fact_00048_Don Beard,0,0,,1
d53,fact_00048_Don Beard,1,0,0.0,0
d54,fact_00048_Don Beard,1,0,0.0,0
d55,fact_00048_Don Beard,10,0,0.0,0
d56,fact_00048_Don Beard,5,0,0.0,0
d57,fact_00048_Don Beard,0,0,,1
d58,fact_00048_Don Beard,4,1,0.25,0
d59,fact_00048_Don Beard,0,0,,1
d60,fact_00048_Don Beard,0,0,,1
d61,fact_00048_Don Beard,0,0,,1
d62,fact_00048_Don Beard,4,0,0.0,0
d63,fact_00048_Don Beard,4,0,0.0,0
d00,fact_00053_Andriy Yarmolenko,10,0,0.0,0
d01,fact_00053_Andriy Yarmolenko,12,1,0.083333,0
d02,fact_00053_Andriy Yarmolenko,0,0,,1
d03,fact_00053_Andriy Yarmolenko,0,0,,1
d04,fact_00053_Andriy Yarmolenko,0,0,,1
d05,fact_00053_Andriy Yarmolenko,0,0,,1
d06,fact_00053_Andriy Yarmolenko,4,0,0.0,0
d07,fact_00053_Andriy Yarmolenko,0,0,,1
d08,fact_00053_Andriy Yarmolenko,3,1,0.333333,0
d09,fact_00053_Andriy Yarmolenko,25,0,0.0,0
d10,fact_00053_Andriy Yarmolenko,0,0,,1
d11,fact_00053_Andriy Yarmolenko,0,0,,1
d12,fact_00053_Andriy Yarmolenko,9,0,0.0,0
d13,fact_00053_Andriy Yarmolenko,4,0,0.0,0
d14,fact_00053_Andriy Yarmolenko,1,0,0.0,0
d15,fact_00053_Andriy Yarmolenko,0,0,,1
d16,fact_00053_Andriy Yarmolenko,1,0,0.0,0
d17,fact_00053_Andriy Yarmolenko,0,0,,1
d18,fact_00053_Andriy Yarmolenko,4,0,0.0,0
d19,fact_00053_Andriy Yarmolenko,13,2,0.153846,0
d20,fact_00053_Andriy Yarmolenko,0,0,,1
d21,fact_00053_Andriy Yarmolenko,0,0,,1
d22,fact_00053_Andriy Yarmolenko,0,0,,1
d23,fact_00053_Andriy Yarmolenko,9,0,0.0,0
d24,fact_00053_Andriy Yarmolenko,8,1,0.125,0
d25,fact_00053_Andriy Yarmolenko,2,1,0.5,0
d26,fact_00053_Andriy Yarmolenko,3,1,0.333333,0
d27,fact_00053_Andriy Yarmolenko,5,0,0.0,0
d28,fact_00053_Andriy Yarmolenko,0,0,,1
d29,fact_00053_Andriy Yarmolenko,0,0,,1
d30,fact_00053_Andriy Yarmolenko,0,0,,1
d31,fact_00053_Andriy Yarmolenko,0,0,,1
d32,fact_00053_Andriy Yarmolenko,0,0,,1
d33,fact_00053_Andriy Yarmolenko,0,0,,1
d34,fact_00053_Andriy Yarmolenko,0,0,,1
d35,fact_00053_Andriy Yarmolenko,0,0,,1
d36,fact_00053_Andriy Yarmolenko,1,0,0.0,0
d37,fact_00053_Andriy Yarmolenko,0,0,,1
d38,fact_00053_Andriy Yarmolenko,0,0,,1
d39,fact_00053_Andriy Yarmolenko,11,1,0.090909,0
d40,fact_00053_Andriy Yarmolenko,6,1,0.166667,0
d41,fact_00053_Andriy Yarmolenko,0,0,,1
d42,fact_00053_Andriy Yarmolenko,9,0,0.0,0
d43,fact_00053_Andriy Yarmolenko,9,0,0.0,0
d44,fact_00053_Andriy Yarmolenko,0,0,,1
d45,fact_00053_Andriy Yarmolenko,0,0,,1
d46,fact_00053_Andriy Yarmolenko,0,0,,1
d47,fact_00053_Andriy Yarmolenko,0,0,,1
d48,fact_00053_Andriy Yarmolenko,6,0,0.0,0
d49,fact_00053_Andriy Yarmolenko,3,0,0.0,0
d50,fact_00053_Andriy Yarmolenko,11,0,0.0,0
d51,fact_00053_Andriy Yarmolenko,0,0,,1
d52,fact_00053_Andriy Yarmolenko,0,0,,1
d53,fact_00053_Andriy Yarmolenko,0,0,,1
d54,fact_00053_Andriy Yarmolenko,0,0,,1
d55,fact_00053_Andriy Yarmolenko,4,0,0.0,0
d56,fact_00053_Andriy Yarmolenko,3,1,0.333333,0
d57,fact_00053_Andriy Yarmolenko,3,0,0.0,0
d58,fact_00053_Andriy Yarmolenko,0,0,,1
d59,fact_00053_Andriy Yarmolenko,2,0,0.0,0
d60,fact_00053_Andriy Yarmolenko,0,0,,1
