source,k,split,L_over_K
plain,0.25,attack_train,0.83343
plain,0.25,attack_train,0.04655
plain,0.25,attack_train,0.95477
plain,0.25,attack_train,0.94784
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.8568
plain,0.25,attack_train,0.97804
plain,0.25,attack_train,0.75496
plain,0.25,attack_train,0.88369
plain,0.25,attack_train,0.82191
plain,0.25,attack_train,0.78842
plain,0.25,attack_train,0.6375
plain,0.25,attack_train,0.97133
plain,0.25,attack_train,0.50696
plain,0.25,attack_train,1.02415
plain,0.25,attack_train,1.43087
plain,0.25,attack_train,1.35204
plain,0.25,attack_train,0.34356
plain,0.25,attack_train,0.59157
plain,0.25,attack_train,1.21709
plain,0.25,attack_train,0.85005
plain,0.25,attack_train,0.69871
plain,0.25,attack_train,0.2635
plain,0.25,attack_train,0.72897
plain,0.25,attack_train,0.86505
plain,0.25,attack_train,1.04692
plain,0.25,attack_train,0.67368
plain,0.25,attack_train,0.73108
plain,0.25,attack_train,1.00192
plain,0.25,attack_train,0.72374
plain,0.25,attack_train,0.73377
plain,0.25,attack_train,1.02882
plain,0.25,attack_train,0.70844
plain,0.25,attack_train,1.10178
plain,0.25,attack_train,1.13002
plain,0.25,attack_train,0.89574
plain,0.25,attack_train,0.90956
plain,0.25,attack_train,0.71199
plain,0.25,attack_train,0.78291
plain,0.25,attack_train,0.52758
plain,0.25,attack_train,0.97051
plain,0.25,attack_train,0.59316
plain,0.25,attack_train,0.27538
plain,0.25,attack_train,0.71483
plain,0.25,attack_train,1.40658
plain,0.25,attack_train,0.73803
plain,0.25,attack_train,0.88617
plain,0.25,attack_train,0.21727
plain,0.25,attack_train,-0.0136
plain,0.25,attack_train,0.88126
plain,0.25,attack_train,0.86526
plain,0.25,attack_train,1.12388
plain,0.25,attack_train,0.75791
plain,0.25,attack_train,0.86801
plain,0.25,attack_train,0.86656
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.85309
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.81083
plain,0.25,attack_train,1.18414
plain,0.25,attack_train,0.86903
plain,0.25,attack_train,1.05464
plain,0.25,attack_train,0.78016
plain,0.25,attack_train,0.85429
plain,0.25,attack_train,1.27403
plain,0.25,attack_train,0.58129
plain,0.25,attack_train,0.81026
plain,0.25,attack_train,1.02272
plain,0.25,attack_train,1.13978
plain,0.25,attack_train,0.77859
plain,0.25,attack_train,-0.0
plain,0.25,attack_train,1.21252
plain,0.25,attack_train,0.87014
plain,0.25,attack_train,0.93172
plain,0.25,attack_train,0.19815
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.84528
plain,0.25,attack_train,0.68384
plain,0.25,attack_train,0.69343
plain,0.25,attack_train,0.78483
plain,0.25,attack_train,0.8697
plain,0.25,attack_train,0.93415
plain,0.25,attack_train,0.75721
plain,0.25,attack_train,0.44886
plain,0.25,attack_train,0.95847
plain,0.25,attack_train,1.1998
plain,0.25,attack_train,0.99693
plain,0.25,attack_train,1.07684
plain,0.25,attack_train,0.77392
plain,0.25,attack_train,0.69156
plain,0.25,attack_train,0.86914
plain,0.25,attack_train,1.17587
plain,0.25,attack_train,0.8474
plain,0.25,attack_train,0.58491
plain,0.25,attack_train,1.0891
plain,0.25,attack_train,0.29722
plain,0.25,attack_train,0.7571
plain,0.25,attack_train,0.81457
plain,0.25,attack_train,0.68488
plain,0.25,attack_train,0.79347
plain,0.25,attack_train,1.2882
plain,0.25,attack_train,0.76158
plain,0.25,attack_train,0.92348
plain,0.25,attack_train,0.76088
plain,0.25,attack_train,0.80618
plain,0.25,attack_train,0.84147
plain,0.25,attack_train,0.81137
plain,0.25,attack_train,0.67601
plain,0.25,attack_train,0.58772
plain,0.25,attack_train,0.7118
plain,0.25,attack_train,1.1286
plain,0.25,attack_train,1.175
plain,0.25,attack_train,1.11068
plain,0.25,attack_train,0.77106
plain,0.25,attack_train,0.83115
plain,0.25,attack_train,0.52443
plain,0.25,attack_train,1.05734
plain,0.25,attack_train,0.6852
plain,0.25,attack_train,0.8006
plain,0.25,attack_train,0.36339
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.71844
plain,0.25,attack_train,0.71751
plain,0.25,attack_train,0.13927
plain,0.25,attack_train,0.81257
plain,0.25,attack_train,0.43849
plain,0.25,attack_train,0.95709
plain,0.25,attack_train,0.97897
plain,0.25,attack_train,1.5098
plain,0.25,attack_train,0.46763
plain,0.25,attack_train,1.12918
plain,0.25,attack_train,1.06889
plain,0.25,attack_train,0.68134
plain,0.25,attack_train,0.84984
plain,0.25,attack_train,1.14837
plain,0.25,attack_train,0.68803
plain,0.25,attack_train,0.70492
plain,0.25,attack_train,0.84795
plain,0.25,attack_train,0.8302
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.99332
plain,0.25,attack_train,1.33007
plain,0.25,attack_train,0.88741
plain,0.25,attack_train,0.97039
plain,0.25,attack_train,0.79633
plain,0.25,attack_train,0.67609
plain,0.25,attack_train,1.16496
plain,0.25,attack_train,0.86262
plain,0.25,attack_train,0.90132
plain,0.25,attack_train,0.7233
plain,0.25,attack_train,0.70263
plain,0.25,attack_train,0.87459
plain,0.25,attack_train,0.67564
plain,0.25,attack_train,0.90446
plain,0.25,attack_train,0.93966
plain,0.25,attack_train,0.04133
plain,0.25,attack_train,0.92278
plain,0.25,attack_train,0.91498
plain,0.25,attack_train,0.07891
plain,0.25,attack_train,1.16554
plain,0.25,attack_train,0.71629
plain,0.25,attack_train,0.9715
plain,0.25,attack_train,1.11251
plain,0.25,attack_train,0.7978
plain,0.25,attack_train,1.04437
plain,0.25,attack_train,0.80987
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.93306
plain,0.25,attack_train,1.0102
plain,0.25,attack_train,0.73746
plain,0.25,attack_train,1.04372
plain,0.25,attack_train,0.68705
plain,0.25,attack_train,0.48359
plain,0.25,attack_train,0.12031
plain,0.25,attack_train,0.85113
plain,0.25,attack_train,0.95112
plain,0.25,attack_train,1.25051
plain,0.25,attack_train,0.82519
plain,0.25,attack_train,1.10995
plain,0.25,attack_train,1.09499
plain,0.25,attack_train,0.69053
plain,0.25,attack_train,0.51969
plain,0.25,attack_train,0.48011
plain,0.25,attack_train,0.97717
plain,0.25,attack_train,1.39956
plain,0.25,attack_train,0.49152
plain,0.25,attack_train,0.76759
plain,0.25,attack_train,0.84165
plain,0.25,attack_train,0.67887
plain,0.25,attack_train,0.73519
plain,0.25,attack_train,0.79337
plain,0.25,attack_train,0.88678
plain,0.25,attack_train,0.97118
plain,0.25,attack_train,1.03677
plain,0.25,attack_train,0.71408
plain,0.25,attack_train,0.50332
plain,0.25,attack_train,0.56801
plain,0.25,attack_train,1.26745
plain,0.25,attack_train,1.26531
plain,0.25,attack_train,0.87444
plain,0.25,attack_train,1.12289
plain,0.25,attack_train,1.18187
plain,0.25,attack_train,0.92518
plain,0.25,attack_train,1.11168
plain,0.25,attack_train,1.20488
plain,0.25,attack_train,0.5079
plain,0.25,attack_train,0.89079
plain,0.25,attack_train,0.98888
plain,0.25,attack_train,0.57689
plain,0.25,attack_train,1.19106
plain,0.25,attack_train,1.18649
plain,0.25,attack_train,0.65075
plain,0.25,attack_train,0.8389
plain,0.25,attack_train,0.77637
plain,0.25,attack_train,0.0
plain,0.25,attack_train,1.02158
plain,0.25,attack_train,0.52679
plain,0.25,attack_train,0.80793
plain,0.25,attack_train,0.86423
plain,0.25,attack_train,0.96029
plain,0.25,attack_train,0.73755
plain,0.25,attack_train,0.49711
plain,0.25,attack_train,0.72616
plain,0.25,attack_train,0.91241
plain,0.25,attack_train,0.62261
plain,0.25,attack_train,0.97451
plain,0.25,attack_train,0.80357
plain,0.25,attack_train,0.84353
plain,0.25,attack_train,-0.0
plain,0.25,attack_train,0.60095
plain,0.25,attack_train,0.88756
plain,0.25,attack_train,1.31552
plain,0.25,attack_train,0.44117
plain,0.25,attack_train,0.75364
plain,0.25,attack_train,0.958
plain,0.25,attack_train,0.79455
plain,0.25,attack_train,0.89951
plain,0.25,attack_train,0.508
plain,0.25,attack_train,1.09811
plain,0.25,attack_train,0.93334
plain,0.25,attack_train,0.66455
plain,0.25,attack_train,0.38194
plain,0.25,attack_train,1.13442
plain,0.25,attack_train,0.98476
plain,0.25,attack_train,0.97873
plain,0.25,attack_train,1.12939
plain,0.25,attack_train,1.05714
plain,0.25,attack_train,1.00348
plain,0.25,attack_train,0.79507
plain,0.25,attack_train,0.70443
plain,0.25,attack_train,0.39361
plain,0.25,attack_train,0.70494
plain,0.25,attack_train,1.15648
plain,0.25,attack_train,0.97417
plain,0.25,attack_train,0.74749
plain,0.25,attack_train,0.73855
plain,0.25,attack_train,1.10594
plain,0.25,attack_train,0.04763
plain,0.25,attack_train,1.12827
plain,0.25,attack_train,0.91901
plain,0.25,attack_train,1.02568
plain,0.25,attack_train,0.60922
plain,0.25,attack_train,0.47719
plain,0.25,attack_train,1.14101
plain,0.25,attack_train,0.74429
plain,0.25,attack_train,1.20326
plain,0.25,attack_train,0.79719
plain,0.25,attack_train,1.06197
plain,0.25,attack_train,1.14867
plain,0.25,attack_train,0.66346
plain,0.25,attack_train,0.71079
plain,0.25,attack_train,1.09965
plain,0.25,attack_train,1.00077
plain,0.25,attack_train,0.98028
plain,0.25,attack_train,0.75112
plain,0.25,attack_train,0.36118
plain,0.25,attack_train,0.55943
plain,0.25,attack_train,0.37536
plain,0.25,attack_train,1.09253
plain,0.25,attack_train,0.75912
plain,0.25,attack_train,0.82167
plain,0.25,attack_train,0.74944
plain,0.25,attack_train,0.87058
plain,0.25,attack_train,0.94555
plain,0.25,attack_train,0.09188
plain,0.25,attack_train,0.42098
plain,0.25,attack_train,0.76721
plain,0.25,attack_train,0.0
plain,0.25,attack_train,0.9758
plain,0.25,attack_train,0.46413
plain,0.25,attack_train,0.23572
plain,0.5,attack_train,-0.0
plain,0.5,attack_train,1.21369
plain,0.5,attack_train,0.75594
plain,0.5,attack_train,0.74702
plain,0.5,attack_train,0.72586
plain,0.5,attack_train,0.83442
plain,0.5,attack_train,1.29969
plain,0.5,attack_train,0.96818
plain,0.5,attack_train,1.01801
plain,0.5,attack_train,0.69043
plain,0.5,attack_train,0.57303
plain,0.5,attack_train,0.93125
plain,0.5,attack_train,0.88746
plain,0.5,attack_train,0.0
plain,0.5,attack_train,0.93912
plain,0.5,attack_train,1.01164
plain,0.5,attack_train,0.83463
plain,0.5,attack_train,0.85596
plain,0.5,attack_train,0.75586
plain,0.5,attack_train,1.18386
plain,0.5,attack_train,1.10539
plain,0.5,attack_train,0.97728
plain,0.5,attack_train,1.07984
plain,0.5,attack_train,0.96247
plain,0.5,attack_train,0.8156
plain,0.5,attack_train,0.96117
plain,0.5,attack_train,1.00626
plain,0.5,attack_train,0.95689
plain,0.5,attack_train,0.82454
plain,0.5,attack_train,0.78754
plain,0.5,attack_train,0.92859
plain,0.5,attack_train,0.99274
plain,0.5,attack_train,0.82477
plain,0.5,attack_train,0.69927
plain,0.5,attack_train,0.81712
plain,0.5,attack_train,0.63523
plain,0.5,attack_train,0.65326
plain,0.5,attack_train,1.01962
plain,0.5,attack_train,1.03022
plain,0.5,attack_train,0.96772
plain,0.5,attack_train,0.86035
plain,0.5,attack_train,0.95846
plain,0.5,attack_train,0.85811
plain,0.5,attack_train,0.78937
plain,0.5,attack_train,0.93137
plain,0.5,attack_train,0.71466
plain,0.5,attack_train,0.96795
plain,0.5,attack_train,0.95121
plain,0.5,attack_train,0.95663
plain,0.5,attack_train,1.06472
plain,0.5,attack_train,0.88241
plain,0.5,attack_train,1.05241
plain,0.5,attack_train,1.00928
plain,0.5,attack_train,0.9074
plain,0.5,attack_train,1.01502
plain,0.5,attack_train,0.84436
plain,0.5,attack_train,1.11773
plain,0.5,attack_train,1.01517
plain,0.5,attack_train,1.02098
plain,0.5,attack_train,0.91626
plain,0.5,attack_train,0.80065
plain,0.5,attack_train,1.06494
plain,0.5,attack_train,1.01284
plain,0.5,attack_train,1.00369
plain,0.5,attack_train,0.0
plain,0.5,attack_train,1.13429
plain,0.5,attack_train,0.64999
plain,0.5,attack_train,0.92331
plain,0.5,attack_train,0.67085
plain,0.5,attack_train,0.78106
plain,0.5,attack_train,0.88001
plain,0.5,attack_train,0.77575
plain,0.5,attack_train,1.04623
plain,0.5,attack_train,1.19554
plain,0.5,attack_train,0.79184
plain,0.5,attack_train,1.06789
plain,0.5,attack_train,0.71811
plain,0.5,attack_train,0.85216
plain,0.5,attack_train,0.80924
plain,0.5,attack_train,0.80686
plain,0.5,attack_train,0.90666
plain,0.5,attack_train,0.91536
plain,0.5,attack_train,0.60127
plain,0.5,attack_train,1.04678
plain,0.5,attack_train,0.0
plain,0.5,attack_train,0.93634
plain,0.5,attack_train,1.07524
plain,0.5,attack_train,0.7705
plain,0.5,attack_train,0.72254
plain,0.5,attack_train,0.83717
plain,0.5,attack_train,0.91027
plain,0.5,attack_train,1.08991
plain,0.5,attack_train,1.10644
plain,0.5,attack_train,0.90814
plain,0.5,attack_train,0.85549
plain,0.5,attack_train,0.78082
plain,0.5,attack_train,0.60565
plain,0.5,attack_train,0.95983
plain,0.5,attack_train,0.84641
plain,0.5,attack_train,1.13707
plain,0.5,attack_train,0.92355
plain,0.5,attack_train,0.75905
plain,0.5,attack_train,0.94732
plain,0.5,attack_train,0.87364
plain,0.5,attack_train,0.95999
plain,0.5,attack_train,1.07715
plain,0.5,attack_train,1.32682
plain,0.5,attack_train,0.9424
plain,0.5,attack_train,0.59418
plain,0.5,attack_train,0.80496
plain,0.5,attack_train,0.92207
plain,0.5,attack_train,0.69483
plain,0.5,attack_train,0.86001
plain,0.5,attack_train,0.8344
plain,0.5,attack_train,0.73049
plain,0.5,attack_train,0.97575
plain,0.5,attack_train,1.22095
plain,0.5,attack_train,0.97603
plain,0.5,attack_train,0.78384
plain,0.5,attack_train,1.20773
plain,0.5,attack_train,0.87732
plain,0.5,attack_train,0.58941
plain,0.5,attack_train,1.10972
plain,0.5,attack_train,1.06822
plain,0.5,attack_train,1.02373
plain,0.5,attack_train,0.90296
plain,0.5,attack_train,0.85577
plain,0.5,attack_train,1.03384
plain,0.5,attack_train,1.15138
plain,0.5,attack_train,0.0
plain,0.5,attack_train,0.67974
plain,0.5,attack_train,1.11748
plain,0.5,attack_train,1.00692
plain,0.5,attack_train,0.99843
plain,0.5,attack_train,0.92242
plain,0.5,attack_train,1.16047
plain,0.5,attack_train,1.17987
plain,0.5,attack_train,0.98957
plain,0.5,attack_train,0.87343
plain,0.5,attack_train,1.0241
plain,0.5,attack_train,0.94946
plain,0.5,attack_train,0.92926
plain,0.5,attack_train,0.74226
plain,0.5,attack_train,0.68227
plain,0.5,attack_train,0.82783
plain,0.5,attack_train,0.90755
plain,0.5,attack_train,0.92367
plain,0.5,attack_train,1.0533
plain,0.5,attack_train,0.73269
plain,0.5,attack_train,0.69181
plain,0.5,attack_train,0.8496
plain,0.5,attack_train,1.23956
plain,0.5,attack_train,0.94664
plain,0.5,attack_train,0.70655
plain,0.5,attack_train,0.76729
plain,0.5,attack_train,0.98907
plain,0.5,attack_train,1.06169
plain,0.5,attack_train,0.99386
plain,0.5,attack_train,0.89999
plain,0.5,attack_train,0.96502
plain,0.5,attack_train,1.02221
plain,0.5,attack_train,1.00273
plain,0.5,attack_train,0.85377
plain,0.5,attack_train,0.69249
plain,0.5,attack_train,1.02024
plain,0.5,attack_train,1.09891
plain,0.5,attack_train,0.89769
plain,0.5,attack_train,0.14656
plain,0.5,attack_train,0.92096
plain,0.5,attack_train,1.21283
plain,0.5,attack_train,0.87032
plain,0.5,attack_train,1.01952
plain,0.5,attack_train,0.8497
plain,0.5,attack_train,0.85351
plain,0.5,attack_train,1.1031
plain,0.5,attack_train,1.11735
plain,0.5,attack_train,0.91191
plain,0.5,attack_train,1.07541
plain,0.5,attack_train,0.89724
plain,0.5,attack_train,1.0323
plain,0.5,attack_train,0.79962
plain,0.5,attack_train,0.94579
plain,0.5,attack_train,0.6871
plain,0.5,attack_train,1.08668
plain,0.5,attack_train,1.03958
plain,0.5,attack_train,1.05547
plain,0.5,attack_train,1.09542
plain,0.5,attack_train,0.90869
plain,0.5,attack_train,1.23011
plain,0.5,attack_train,0.81328
plain,0.5,attack_train,1.14373
plain,0.5,attack_train,1.18674
plain,0.5,attack_train,0.83237
plain,0.5,attack_train,1.0473
plain,0.5,attack_train,0.76148
plain,0.5,attack_train,0.81729
plain,0.5,attack_train,1.12415
plain,0.5,attack_train,1.03737
plain,0.5,attack_train,0.9482
plain,0.5,attack_train,0.73737
plain,0.5,attack_train,0.8118
plain,0.5,attack_train,1.06126
plain,0.5,attack_train,1.02576
plain,0.5,attack_train,0.78483
plain,0.5,attack_train,0.95333
plain,0.5,attack_train,0.79624
plain,0.5,attack_train,1.00673
plain,0.5,attack_train,1.05504
plain,0.5,attack_train,0.7955
plain,0.5,attack_train,1.0732
plain,0.5,attack_train,0.88873
plain,0.5,attack_train,0.94763
plain,0.5,attack_train,1.11734
plain,0.5,attack_train,0.88789
plain,0.5,attack_train,1.0018
plain,0.5,attack_train,1.26768
plain,0.5,attack_train,0.90248
plain,0.5,attack_train,0.15491
plain,0.5,attack_train,0.98078
plain,0.5,attack_train,0.99065
plain,0.5,attack_train,0.93227
plain,0.5,attack_train,0.97051
plain,0.5,attack_train,1.13364
plain,0.5,attack_train,0.0
plain,0.5,attack_train,0.93027
plain,0.5,attack_train,0.83416
plain,0.5,attack_train,0.89343
plain,0.5,attack_train,0.77397
plain,0.5,attack_train,0.95735
plain,0.5,attack_train,1.02861
plain,0.5,attack_train,0.69816
plain,0.5,attack_train,1.19798
plain,0.5,attack_train,1.17194
plain,0.5,attack_train,0.96601
plain,0.5,attack_train,1.05126
plain,0.5,attack_train,1.08806
plain,0.5,attack_train,0.96537
plain,0.5,attack_train,0.92054
plain,0.5,attack_train,0.8732
plain,0.5,attack_train,0.47064
plain,0.5,attack_train,1.07146
plain,0.5,attack_train,1.08453
plain,0.5,attack_train,0.65026
plain,0.5,attack_train,0.94004
plain,0.5,attack_train,1.09129
plain,0.5,attack_train,0.9678
plain,0.5,attack_train,0.90847
plain,0.5,attack_train,0.89381
plain,0.5,attack_train,0.99585
plain,0.5,attack_train,0.84741
