prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.14.89,val,five_on_a_treasure_island,186.612,66,2.8275,13.317,9.589,0.1453,9.137,0.10902,0.163145,0.271067,0.539569,1.0,1.0,1.0
bookmia.14.90,val,five_on_a_treasure_island,138.858,58,2.3941,11.369,12.096,0.2085,12.0,0.147039,0.219841,0.364805,0.7244,1.0,1.0,1.0
bookmia.14.92,val,five_on_a_treasure_island,150.361,68,2.2112,13.378,13.124,0.193,11.004,0.135653,0.202874,0.336782,0.669287,1.0,1.0,1.0
bookmia.14.97,val,five_on_a_treasure_island,162.87,62,2.6269,13.255,10.912,0.176,9.751,0.125112,0.187156,0.310798,0.61807,1.0,1.0,1.0
bookmia.35.03,val,the_da_vinci_code,236.651,62,3.817,15.444,11.382,0.1836,10.715,0.085749,0.128389,0.213473,0.425445,0.846935,1.0,1.0
bookmia.35.04,val,the_da_vinci_code,159.119,63,2.5257,10.69,14.587,0.2315,14.441,0.128098,0.191608,0.318161,0.632593,1.0,1.0,1.0
bookmia.35.06,val,the_da_vinci_code,187.715,57,3.2932,13.01,8.793,0.1543,8.647,0.108372,0.162178,0.269466,0.536401,1.0,1.0,1.0
bookmia.35.07,val,the_da_vinci_code,173.672,64,2.7136,13.1,14.736,0.2303,14.626,0.11724,0.175413,0.291373,0.579716,1.0,1.0,1.0
bookmia.35.08,val,the_da_vinci_code,145.043,58,2.5007,6.454,15.35,0.2647,14.846,0.140691,0.210382,0.349186,0.693698,1.0,1.0,1.0
bookmia.35.09,val,the_da_vinci_code,221.386,65,3.4059,12.896,7.854,0.1208,7.537,0.091724,0.137317,0.228276,0.454812,0.904819,1.0,1.0
bookmia.35.10,val,the_da_vinci_code,204.294,61,3.3491,9.731,15.584,0.2555,15.191,0.099484,0.148907,0.247484,0.492883,0.979471,1.0,1.0
bookmia.35.12,val,the_da_vinci_code,200.378,64,3.1309,18.422,10.204,0.1594,10.002,0.10145,0.151842,0.252348,0.502516,0.99818,1.0,1.0
bookmia.35.16,val,the_da_vinci_code,209.773,71,2.9546,12.064,13.1,0.1845,9.197,0.096858,0.144985,0.240985,0.480006,0.954297,1.0,1.0
bookmia.35.17,val,the_da_vinci_code,150.259,58,2.5907,15.146,9.584,0.1652,9.441,0.135747,0.203013,0.337012,0.669739,1.0,1.0,1.0
bookmia.35.20,val,the_da_vinci_code,305.591,78,3.9178,12.427,18.219,0.2336,14.938,0.066245,0.099229,0.165083,0.329308,0.656575,1.0,1.0
bookmia.35.24,val,the_da_vinci_code,183.184,62,2.9546,10.74,13.217,0.2132,13.043,0.111084,0.166225,0.276167,0.549656,1.0,1.0,1.0
bookmia.35.25,val,the_da_vinci_code,168.295,66,2.5499,0.507,0.151,0.0023,0.001,0.121031,0.181069,0.300731,0.598198,1.0,1.0,1.0
bookmia.35.28,val,the_da_vinci_code,285.663,65,4.3948,7.686,9.838,0.1514,9.324,0.070909,0.106204,0.176664,0.352334,0.702257,1.0,1.0
bookmia.35.29,val,the_da_vinci_code,194.592,61,3.19,17.662,8.896,0.1458,8.567,0.1045,0.156397,0.259892,0.517455,1.0,1.0,1.0
bookmia.35.30,val,the_da_vinci_code,212.005,66,3.2122,10.211,16.005,0.2425,11.188,0.095827,0.143446,0.238434,0.474951,0.944387,1.0,1.0
bookmia.35.31,val,the_da_vinci_code,244.035,70,3.4862,17.247,14.252,0.2036,12.629,0.083129,0.124473,0.206978,0.412555,0.821477,1.0,1.0
bookmia.35.33,val,the_da_vinci_code,218.99,70,3.1284,12.373,6.41,0.0916,6.2,0.092739,0.138832,0.230788,0.459792,0.914616,1.0,1.0
bookmia.35.36,val,the_da_vinci_code,235.889,65,3.6291,11.006,14.819,0.228,13.289,0.086029,0.128807,0.214166,0.426821,0.849651,1.0,1.0
bookmia.35.37,val,the_da_vinci_code,184.083,64,2.8763,11.93,10.073,0.1574,9.884,0.110535,0.165407,0.274811,0.546975,1.0,1.0,1.0
bookmia.35.39,val,the_da_vinci_code,279.877,73,3.8339,14.954,18.243,0.2499,14.751,0.072388,0.108416,0.180336,0.359634,0.716729,1.0,1.0
bookmia.35.40,val,the_da_vinci_code,236.723,64,3.6988,15.191,13.316,0.2081,12.69,0.085723,0.128349,0.213407,0.425315,0.846679,1.0,1.0
bookmia.35.43,val,the_da_vinci_code,161.341,64,2.521,13.098,9.926,0.1551,9.752,0.126312,0.188946,0.313758,0.623909,1.0,1.0,1.0
bookmia.35.44,val,the_da_vinci_code,230.88,69,3.3461,12.704,6.165,0.0893,5.948,0.087914,0.131624,0.218839,0.436092,0.867941,1.0,1.0
bookmia.35.45,val,the_da_vinci_code,180.979,65,2.7843,14.349,13.01,0.2002,12.945,0.112453,0.168269,0.279549,0.556345,1.0,1.0,1.0
bookmia.35.46,val,the_da_vinci_code,196.241,62,3.1652,12.439,13.093,0.2112,12.693,0.103612,0.155072,0.257697,0.513108,1.0,1.0,1.0
bookmia.35.48,val,the_da_vinci_code,231.992,63,3.6824,13.542,11.039,0.1752,10.753,0.087489,0.130988,0.217784,0.433999,0.863814,1.0,1.0
bookmia.35.51,val,the_da_vinci_code,167.114,61,2.7396,14.115,13.284,0.2178,13.033,0.121897,0.18236,0.302867,0.602415,1.0,1.0,1.0
bookmia.35.56,val,the_da_vinci_code,217.368,66,3.2934,10.134,16.83,0.255,15.627,0.093438,0.139877,0.23252,0.463226,0.921366,1.0,1.0
bookmia.35.57,val,the_da_vinci_code,230.049,67,3.4336,15.663,18.162,0.2711,16.951,0.088235,0.132104,0.219633,0.437669,0.871051,1.0,1.0
bookmia.35.59,val,the_da_vinci_code,184.582,57,3.2383,15.049,9.742,0.1709,8.706,0.110233,0.164955,0.274064,0.545497,1.0,1.0,1.0
bookmia.35.60,val,the_da_vinci_code,195.253,61,3.2009,0.822,0.093,0.0015,0.0,0.104142,0.155863,0.259008,0.515703,1.0,1.0,1.0
bookmia.35.61,val,the_da_vinci_code,179.439,69,2.6006,0.785,0.852,0.0123,0.006,0.113429,0.169726,0.281961,0.561114,1.0,1.0,1.0
bookmia.35.62,val,the_da_vinci_code,223.169,69,3.2343,19.542,10.92,0.1583,10.756,0.090984,0.136211,0.226442,0.451175,0.897661,1.0,1.0
bookmia.35.63,val,the_da_vinci_code,239.111,65,3.6786,18.386,20.54,0.316,14.818,0.084858,0.127057,0.211264,0.421062,0.838282,1.0,1.0
bookmia.35.67,val,the_da_vinci_code,190.975,62,3.0802,14.941,10.68,0.1723,8.264,0.106502,0.159386,0.264841,0.52725,1.0,1.0,1.0
bookmia.35.68,val,the_da_vinci_code,196.424,67,2.9317,13.225,8.807,0.1315,6.951,0.103515,0.154926,0.257455,0.51263,1.0,1.0,1.0
bookmia.35.69,val,the_da_vinci_code,194.91,59,3.3036,14.901,10.227,0.1733,10.125,0.104328,0.15614,0.259466,0.516611,1.0,1.0,1.0
bookmia.35.74,val,the_da_vinci_code,182.859,67,2.7292,1.174,0.149,0.0022,0.052,0.111284,0.166524,0.27666,0.550632,1.0,1.0,1.0
bookmia.35.77,val,the_da_vinci_code,150.638,61,2.4695,10.066,8.436,0.1383,7.613,0.135401,0.202498,0.33616,0.668062,1.0,1.0,1.0
bookmia.35.79,val,the_da_vinci_code,187.159,55,3.4029,13.699,8.421,0.1531,7.943,0.108698,0.162664,0.27027,0.537993,1.0,1.0,1.0
bookmia.35.83,val,the_da_vinci_code,222.019,70,3.1717,12.96,12.624,0.1803,12.39,0.09146,0.136922,0.227622,0.453514,0.902265,1.0,1.0
bookmia.35.84,val,the_da_vinci_code,218.746,66,3.3143,16.915,12.094,0.1832,10.626,0.092843,0.138988,0.231047,0.460306,0.915625,1.0,1.0
bookmia.35.87,val,the_da_vinci_code,202.489,67,3.0222,12.728,9.527,0.1422,9.126,0.10038,0.150246,0.249702,0.497277,0.988028,1.0,1.0
bookmia.35.88,val,the_da_vinci_code,147.6,60,2.46,15.064,14.609,0.2435,14.501,0.138223,0.206704,0.34311,0.681745,1.0,1.0,1.0
bookmia.35.90,val,the_da_vinci_code,196.874,66,2.9829,14.194,15.304,0.2319,14.375,0.103275,0.154569,0.256864,0.511459,1.0,1.0,1.0
bookmia.35.94,val,the_da_vinci_code,204.272,63,3.2424,7.75,6.199,0.0984,6.006,0.099495,0.148923,0.247511,0.492936,0.979575,1.0,1.0
bookmia.35.95,val,the_da_vinci_code,180.201,64,2.8156,14.873,10.401,0.1625,9.388,0.112944,0.169002,0.280762,0.558744,1.0,1.0,1.0
bookmia.35.96,val,the_da_vinci_code,227.3,66,3.4439,14.195,10.195,0.1545,8.826,0.089313,0.133715,0.222304,0.442968,0.881496,1.0,1.0
bookmia.35.97,val,the_da_vinci_code,244.102,68,3.5897,13.858,11.867,0.1745,11.251,0.083106,0.124438,0.206921,0.412441,0.821253,1.0,1.0
bookmia.45.00,val,things_fall_apart,279.194,76,3.6736,8.722,16.867,0.2219,10.44,0.072567,0.108683,0.18078,0.360515,0.718477,1.0,1.0
bookmia.45.01,val,things_fall_apart,163.145,56,2.9133,14.395,13.703,0.2447,13.313,0.124899,0.186838,0.310272,0.617031,1.0,1.0,1.0
bookmia.45.03,val,things_fall_apart,169.17,58,2.9167,9.911,8.131,0.1402,7.566,0.120398,0.180124,0.299167,0.595111,1.0,1.0,1.0
bookmia.45.04,val,things_fall_apart,192.156,57,3.3712,9.814,13.863,0.2432,12.888,0.10584,0.158397,0.263205,0.524012,1.0,1.0,1.0
bookmia.45.05,val,things_fall_apart,186.931,61,3.0644,2.497,0.134,0.0022,0.0,0.108832,0.162864,0.270602,0.538649,1.0,1.0,1.0
bookmia.45.07,val,things_fall_apart,159.003,61,2.6066,11.083,9.345,0.1532,7.818,0.128192,0.19175,0.318394,0.633053,1.0,1.0,1.0
bookmia.45.08,val,things_fall_apart,182.46,64,2.8509,13.138,6.352,0.0992,6.279,0.11153,0.166891,0.277268,0.551835,1.0,1.0,1.0
bookmia.45.09,val,things_fall_apart,166.063,65,2.5548,13.155,13.557,0.2086,13.126,0.122678,0.183525,0.304793,0.606218,1.0,1.0,1.0
bookmia.45.11,val,things_fall_apart,174.598,61,2.8623,13.514,11.327,0.1857,10.444,0.116611,0.174475,0.28982,0.576647,1.0,1.0,1.0
bookmia.45.12,val,things_fall_apart,250.239,64,3.91,14.452,10.175,0.159,9.642,0.081048,0.121363,0.201819,0.402311,0.801229,1.0,1.0
bookmia.45.13,val,things_fall_apart,207.096,66,3.1378,11.738,13.219,0.2003,13.088,0.098123,0.146875,0.244118,0.486213,0.966445,1.0,1.0
bookmia.45.15,val,things_fall_apart,199.679,64,3.12,13.701,12.314,0.1924,10.831,0.101809,0.152379,0.253236,0.504275,1.0,1.0,1.0
bookmia.45.16,val,things_fall_apart,133.996,62,2.1612,5.682,3.666,0.0591,0.003,0.152444,0.227893,0.378094,0.750484,1.0,1.0,1.0
bookmia.45.17,val,things_fall_apart,216.833,60,3.6139,13.465,13.528,0.2255,13.128,0.093671,0.140225,0.233096,0.464369,0.923613,1.0,1.0
bookmia.45.24,val,things_fall_apart,136.333,59,2.3107,0.072,4.953,0.0839,4.806,0.149798,0.223951,0.371589,0.737719,1.0,1.0,1.0
bookmia.45.27,val,things_fall_apart,189.974,63,3.0155,0.837,0.538,0.0085,0.001,0.107069,0.160233,0.266244,0.530027,1.0,1.0,1.0
bookmia.45.28,val,things_fall_apart,210.054,73,2.8775,17.735,10.01,0.1371,9.865,0.096727,0.144789,0.240661,0.479364,0.953038,1.0,1.0
bookmia.45.31,val,things_fall_apart,171.795,65,2.643,16.421,11.599,0.1784,10.189,0.118537,0.177347,0.294573,0.586037,1.0,1.0,1.0
bookmia.45.38,val,things_fall_apart,167.944,57,2.9464,11.85,12.072,0.2118,10.39,0.121287,0.181451,0.301362,0.599445,1.0,1.0,1.0
bookmia.45.39,val,things_fall_apart,188.135,66,2.8505,15.661,6.933,0.1051,6.082,0.108128,0.161813,0.268861,0.535204,1.0,1.0,1.0
bookmia.45.40,val,things_fall_apart,184.229,59,3.1225,0.549,2.496,0.0423,0.0,0.110446,0.165274,0.274592,0.546542,1.0,1.0,1.0
bookmia.45.41,val,things_fall_apart,214.062,61,3.5092,13.493,12.129,0.1988,11.876,0.094896,0.142055,0.236131,0.470384,0.935427,1.0,1.0
bookmia.45.44,val,things_fall_apart,230.676,66,3.4951,12.193,10.139,0.1536,9.503,0.087993,0.131742,0.219033,0.436478,0.868703,1.0,1.0
bookmia.45.46,val,things_fall_apart,268.442,72,3.7284,15.199,7.929,0.1101,7.755,0.075501,0.113071,0.188061,0.374984,0.747146,1.0,1.0
bookmia.45.47,val,things_fall_apart,182.186,70,2.6027,8.295,9.115,0.1302,8.953,0.111699,0.167144,0.277687,0.552664,1.0,1.0,1.0
bookmia.45.48,val,things_fall_apart,199.902,60,3.3317,12.99,11.49,0.1915,9.193,0.101694,0.152207,0.252952,0.503712,1.0,1.0,1.0
bookmia.45.49,val,things_fall_apart,190.344,59,3.2262,12.202,9.591,0.1626,9.441,0.106859,0.159919,0.265724,0.528997,1.0,1.0,1.0
bookmia.45.50,val,things_fall_apart,149.834,63,2.3783,0.659,0.157,0.0025,0.0,0.136137,0.203594,0.337972,0.67163,1.0,1.0,1.0
bookmia.45.53,val,things_fall_apart,199.613,57,3.502,12.864,12.486,0.219,12.318,0.101843,0.152429,0.25332,0.504442,1.0,1.0,1.0
bookmia.45.56,val,things_fall_apart,212.417,57,3.7266,14.274,9.866,0.1731,9.701,0.095639,0.143165,0.237969,0.474029,0.942579,1.0,1.0
bookmia.45.57,val,things_fall_apart,203.136,61,3.3301,12.35,10.824,0.1774,9.94,0.100057,0.149763,0.248903,0.495693,0.984947,1.0,1.0
bookmia.45.58,val,things_fall_apart,242.627,71,3.4173,15.229,11.413,0.1608,11.189,0.083616,0.125201,0.208186,0.414952,0.826214,1.0,1.0
bookmia.45.59,val,things_fall_apart,151.161,60,2.5193,3.472,0.967,0.0161,0.001,0.134927,0.201791,0.334992,0.665761,1.0,1.0,1.0
bookmia.45.61,val,things_fall_apart,169.973,59,2.8809,12.137,17.001,0.2881,16.753,0.119822,0.179265,0.297747,0.592306,1.0,1.0,1.0
bookmia.45.62,val,things_fall_apart,138.112,57,2.423,12.008,39.262,0.6888,12.438,0.147843,0.22104,0.366784,0.728285,1.0,1.0,1.0
bookmia.45.66,val,things_fall_apart,220.501,74,2.9797,12.065,8.615,0.1164,7.982,0.092096,0.137873,0.229198,0.456639,0.908414,1.0,1.0
bookmia.45.67,val,things_fall_apart,152.158,57,2.6694,13.912,17.144,0.3008,16.908,0.134032,0.200456,0.332787,0.661418,1.0,1.0,1.0
bookmia.45.69,val,things_fall_apart,147.194,62,2.3741,16.724,10.066,0.1624,9.816,0.138609,0.20728,0.344061,0.683616,1.0,1.0,1.0
bookmia.45.73,val,things_fall_apart,154.617,63,2.4542,9.628,17.599,0.2793,9.38,0.131874,0.197239,0.32747,0.650943,1.0,1.0,1.0
bookmia.45.74,val,things_fall_apart,191.763,72,2.6634,16.475,10.821,0.1503,10.44,0.106059,0.158725,0.263747,0.525085,1.0,1.0,1.0
bookmia.45.77,val,things_fall_apart,189.379,56,3.3818,14.135,11.499,0.2053,10.755,0.107409,0.160741,0.267085,0.531691,1.0,1.0,1.0
bookmia.45.79,val,things_fall_apart,275.178,65,4.2335,13.838,15.865,0.2441,14.309,0.073636,0.110282,0.183432,0.365788,0.728926,1.0,1.0
bookmia.45.80,val,things_fall_apart,165.571,60,2.7595,16.364,8.013,0.1335,7.721,0.123047,0.184075,0.305703,0.608015,1.0,1.0,1.0
bookmia.45.85,val,things_fall_apart,180.412,61,2.9576,14.758,13.45,0.2205,12.449,0.11281,0.168802,0.280432,0.558091,1.0,1.0,1.0
bookmia.45.87,val,things_fall_apart,149.623,63,2.375,14.348,10.748,0.1706,9.969,0.136331,0.203884,0.338451,0.672573,1.0,1.0,1.0
bookmia.45.89,val,things_fall_apart,197.484,62,3.1852,13.068,11.653,0.1879,9.266,0.102953,0.154087,0.256066,0.509879,1.0,1.0,1.0
bookmia.45.92,val,things_fall_apart,146.122,59,2.4766,11.998,13.877,0.2352,13.252,0.139639,0.208814,0.346596,0.688604,1.0,1.0,1.0
bookmia.45.93,val,things_fall_apart,158.397,62,2.5548,12.838,14.353,0.2315,14.064,0.128689,0.19249,0.319618,0.635466,1.0,1.0,1.0
bookmia.45.94,val,things_fall_apart,184.443,57,3.2358,11.28,13.417,0.2354,12.9,0.110317,0.165081,0.274272,0.545908,1.0,1.0,1.0
bookmia.45.95,val,things_fall_apart,178.598,58,3.0793,11.987,10.525,0.1815,10.445,0.11397,0.170532,0.283296,0.563752,1.0,1.0,1.0
