row,author,status,n_words,target_words,T_target,S_anchor,S_risky,S_whole_anchor,S_whole_risky,anchor_exact,anchor_near,sel_worst_n1,sel_worst_n8,sel_worst_n64,risky_exact,risky_near,meter_0.0649836_exact,meter_0.0649836_near,meter_0.5_exact,meter_0.5_near,meter_1_exact,meter_1_near,meter_3_exact,meter_3_near,meter_10_exact,meter_10_near
1445,Douglas Adams,protected,20,10,14,36.8309,6.1687,87.1361,29.439,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,1.0,1.0
1447,S.E. Hinton,protected,18,9,11,52.1999,28.8888,143.7376,74.5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,Roy T. Bennett,protected,11,5,6,28.8511,4.0217,84.5007,25.3937,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1449,Sylvia Plath,protected,19,9,10,23.8884,3.9709,77.7622,25.8573,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
1452,Mark Twain,public_domain,26,13,15,34.9066,3.2131,97.4369,23.479,0.0,0.0,0.0,0.0,0.0,0.4375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1454,Chuck Palahniuk,protected,16,8,9,20.1048,3.694,68.5793,25.4177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1455,John Muir,public_domain,11,5,6,27.5759,4.3984,70.0363,23.4699,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
1458,Toni Morrison,protected,14,7,8,27.5816,5.2521,73.777,26.8721,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0
1460,Bob Marley,protected,15,7,8,35.3835,4.9775,92.2985,33.3002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625
1461,Laurie Halse Anderson,protected,12,6,7,22.1051,2.1317,59.0123,25.3397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1464,Dan Brown,protected,8,4,5,21.9188,4.1233,58.5181,26.7266,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1466,Charles Bukowski,protected,19,9,12,56.0603,3.8945,107.9615,27.3632,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1467,Carl Sagan,protected,29,14,18,51.681,3.3452,132.574,24.4517,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1468,Benjamin Franklin,public_domain,11,5,6,11.107,4.0753,52.0162,25.0254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.75,0.75
1469,Sylvia Plath,protected,48,24,31,119.338,13.2007,206.438,37.6156,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
1470,Bob Marley,protected,9,4,5,7.0422,4.0279,56.3171,35.5801,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,1.0
1474,Rick Riordan,protected,18,9,10,28.6127,3.6565,76.4063,29.4342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1477,Edgar Allan Poe,public_domain,58,29,35,94.5373,4.9806,209.1169,24.533,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1478,Cassandra Clare,protected,12,6,8,19.8958,4.7877,61.2736,27.7545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
1483,Oscar Wilde,public_domain,17,8,11,32.9086,6.359,82.3968,27.002,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
1484,Douglas Adams,protected,27,13,16,58.8493,3.9762,139.6182,27.2298,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1485,Roy T. Bennett,protected,17,8,9,33.823,4.1556,84.8941,28.7135,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1487,Dan Brown,protected,14,7,8,29.8249,4.4655,67.2431,26.4371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1488,Abraham Lincoln,public_domain,16,8,9,23.6246,4.9862,62.1793,32.0373,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
1489,J.K. Rowling,protected,40,20,29,87.0669,2.0846,185.9376,79.9329,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375
1491,Winston S. Churchill,protected,12,6,7,24.4841,4.7339,70.5242,24.1341,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
1492,Milan Kundera,protected,53,26,34,104.0764,3.6396,240.6427,29.0908,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,1.0
1494,J.R.R. Tolkien,protected,30,15,16,58.317,3.0955,113.4578,34.0683,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1496,Haruki Murakami,protected,45,22,26,70.8267,7.708,172.187,33.5619,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5,0.5
1497,Ralph Waldo Emerson,public_domain,40,20,25,59.9471,3.4833,146.4305,25.2114,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,1.0,1.0
1500,Madeline Miller,protected,18,9,10,31.2509,4.5334,82.9361,27.9176,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1501,Anais Nin,protected,57,28,39,109.2636,4.5294,265.5504,25.0475,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.5
1503,Jane Austen,public_domain,11,5,7,21.5853,4.8167,61.265,26.3701,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
1504,Douglas Adams,protected,17,8,9,29.7614,4.1807,66.1073,27.1746,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75,1.0,1.0
1511,Ray Bradbury,protected,31,15,18,75.1385,2.1614,174.8257,26.1722,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1512,Charles Dickens,public_domain,15,7,8,22.9835,5.0722,71.049,25.7395,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
1513,William Blake,public_domain,13,6,7,21.0526,3.1827,95.6246,31.0089,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1514,Cassandra Clare,protected,59,29,52,200.6043,10.1393,404.8763,57.9445,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,Dr. Seuss,protected,10,5,7,23.1717,3.6235,56.0948,26.2785,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1520,Walt Whitman,public_domain,14,7,12,51.881,1.6506,109.0621,26.7056,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
1521,Dr. Seuss,protected,17,8,10,38.4748,3.4077,104.3948,26.6124,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1522,Oscar Wilde,public_domain,13,6,7,20.6252,3.1807,47.4757,22.4427,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,1.0
1526,Suzanne Collins,protected,8,4,5,26.4127,14.2064,73.0854,51.4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Jay Asher,protected,28,14,20,62.2581,3.8683,114.4603,27.5963,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.875
1528,George Carlin,protected,13,6,7,19.8204,3.189,65.1488,25.1608,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1529,A.A. Milne,protected,15,7,10,22.8162,4.9252,69.0309,27.4305,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1532,Becca Fitzpatrick,protected,32,16,19,34.2232,14.682,157.5339,115.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,J.R.R. Tolkien,protected,43,21,25,83.2896,5.1897,211.6295,34.8725,0.0,0.0,0.0,0.0,0.0,0.3125,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1535,Jodi Picoult,protected,26,13,16,41.6485,5.3489,104.938,28.7893,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75
1536,Charles Bukowski,protected,14,7,9,13.7413,4.423,69.5883,33.6345,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1539,Kurt Vonnegut,protected,20,10,12,31.0577,4.5076,89.31,25.4248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.875,0.875
1540,Lewis Carroll,public_domain,42,21,31,84.2736,5.2172,155.1045,23.9321,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1541,William Blake,public_domain,12,6,7,7.8346,5.0282,40.8204,25.7746,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.75,0.875,0.875
1543,Haruki Murakami,protected,11,5,9,34.3645,3.5824,84.7786,33.9423,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1546,John Lennon,protected,16,8,10,13.938,4.6408,59.7783,23.2947,0.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.75,1.0,1.0
1547,J.K. Rowling,protected,24,12,15,62.5325,4.8002,124.9342,27.7756,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1548,Cassandra Clare,protected,40,20,27,72.4037,10.8075,205.119,66.6811,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,Neil Gaiman,protected,22,11,13,19.7168,4.7339,84.1527,31.1823,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
1557,C.S. Lewis,protected,31,15,23,75.6507,4.587,170.3679,26.5059,0.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.875
1558,John Lennon,protected,11,5,7,31.582,3.5796,72.9234,26.9071,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1561,Terry Pratchett,protected,13,6,7,16.8488,3.4357,58.7347,26.4286,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1563,Paulo Coelho,protected,25,12,15,36.0257,5.7649,97.2051,27.4582,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1564,Paulo Coelho,protected,41,20,23,39.4634,3.9325,138.967,27.5129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1565,Becca Fitzpatrick,protected,10,5,8,27.0676,6.8341,55.2093,30.6584,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Sylvia Plath,protected,11,5,5,31.6533,0.0628,79.3187,26.9961,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1567,Veronica Roth,protected,28,14,17,58.5075,4.1389,124.3811,36.7939,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1568,Veronica Roth,protected,13,6,7,23.5912,4.8783,69.892,34.9223,0.0,0.0,0.0,0.0,0.0,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1569,J.K. Rowling,protected,23,11,12,31.1845,4.5562,103.2125,29.5988,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1575,Mark Twain,public_domain,15,7,9,34.0196,5.3864,82.4695,27.3308,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
1576,Laurie Halse Anderson,protected,14,7,9,15.906,4.8325,47.2213,27.8927,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.375,0.375,0.75,0.75,0.75,0.75
1578,Lewis Carroll,public_domain,11,5,8,26.6381,7.2655,59.256,26.592,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1580,Cassandra Clare,protected,32,16,18,59.6454,3.6057,196.1692,64.2872,0.0,0.0,0.0,0.0,0.0,0.5625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1581,Terry Pratchett,protected,25,12,21,115.539,7.1342,209.1457,33.2306,0.0,0.0,0.0,0.0,0.0,0.5,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1582,Douglas Adams,protected,24,12,14,31.8997,2.5339,86.8113,24.4662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0
1585,Cassandra Clare,protected,32,16,20,95.6001,7.4653,194.3427,67.2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,Sarah Dessen,protected,15,7,9,16.2922,5.0244,53.837,30.1903,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
1588,Oscar Wilde,public_domain,10,5,6,22.6455,5.24,50.0375,24.6428,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.625,0.625
1591,Mother Teresa,protected,20,10,13,30.3814,3.8681,77.1505,24.4826,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,1.0,1.0
1593,Oscar Wilde,public_domain,16,8,10,32.3287,4.4558,71.7619,24.8763,0.0,0.0,0.0,0.0,0.0,0.8125,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,0.875,0.875
1594,Sarah Dessen,protected,42,21,26,66.6679,4.534,177.3401,48.2764,0.0,0.0,0.0,0.0,0.0,0.6875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1595,Ralph Waldo Emerson,public_domain,27,13,14,36.4397,5.0351,111.6322,36.4235,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75
1596,Benjamin Franklin,public_domain,18,9,10,6.4379,4.4388,56.0489,23.0869,0.28125,0.28125,1.0,1.0,1.0,0.9375,0.9375,0.25,0.25,0.25,0.25,0.375,0.375,0.625,0.625,1.0,1.0
1598,Terry Pratchett,protected,8,4,6,33.4495,8.7019,57.4678,26.6036,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,Kurt Vonnegut,protected,21,10,12,29.8266,4.4252,94.8029,26.0896,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1600,Cassandra Clare,protected,52,26,33,100.4131,4.4759,242.1379,37.171,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,Terry Pratchett,protected,31,15,18,53.4004,4.3852,125.4277,28.469,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1606,Coco Chanel,protected,11,5,6,17.8386,4.84,58.5152,23.9123,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1608,Oscar Wilde,public_domain,20,10,12,19.4522,4.5577,51.8154,24.5698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1610,Oscar Wilde,public_domain,12,6,7,19.2623,4.6644,51.7362,28.8438,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,1.0,1.0
1612,Benjamin Franklin,public_domain,16,8,10,18.1305,4.3743,55.7012,22.0009,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.625,0.875
1614,Jay Asher,protected,18,9,12,49.4781,4.5678,110.0485,30.5943,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1615,Cassandra Clare,protected,24,12,17,66.0618,3.7901,159.0675,54.699,0.0,0.0,0.0,0.0,0.0,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1619,John Green,protected,34,17,27,74.5009,10.0451,154.5816,34.276,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1620,Milan Kundera,protected,11,5,7,37.1714,4.0524,70.66,25.6219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
1622,Louisa May Alcott,public_domain,8,4,7,38.8373,9.0086,71.0755,30.7917,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1624,Eleanor Roosevelt,protected,26,13,15,50.6085,4.389,107.9791,23.1459,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.875
1626,Paulo Coelho,protected,17,8,9,15.3176,4.3595,64.4688,26.9897,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1627,Charles M. Schulz,protected,12,6,8,20.1709,3.3949,50.7315,30.2428,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1628,Paulo Coelho,protected,33,16,21,60.1698,4.0583,123.4831,25.62,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1630,Dr. Seuss,protected,16,8,10,44.5821,5.3212,91.4801,27.8608,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1632,Sylvia Plath,protected,56,28,36,103.5494,5.3239,241.6476,33.4208,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1633,Audrey Hepburn,protected,36,18,20,68.0236,4.1632,168.4939,31.3996,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1634,Lewis Carroll,public_domain,42,21,30,91.1353,6.8217,191.9293,26.5389,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
1635,Ayn Rand,protected,10,5,7,25.8603,3.7143,66.3953,25.4163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,1.0
1636,Madeline Miller,protected,30,15,17,68.6015,5.1644,173.6528,27.9326,0.0,0.0,0.0,0.0,0.0,0.6875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,Douglas Adams,protected,14,7,9,34.8614,6.9037,78.66,30.5289,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1641,C.S. Lewis,protected,20,10,14,52.4165,6.8176,104.2774,27.379,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1642,Mark Twain,public_domain,13,6,7,22.7902,5.6445,70.0674,24.2852,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.875,0.875
1643,Marilyn Monroe,protected,22,11,12,41.9275,2.837,103.1512,26.2218,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1645,J.K. Rowling,protected,10,5,10,42.8788,12.1483,79.3619,38.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Nicholas Sparks,protected,41,20,25,60.1161,3.9998,143.8023,29.062,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1648,Steve Maraboli,protected,44,22,27,61.2363,6.53,143.55,29.7243,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1651,Rick Riordan,protected,39,19,29,110.305,12.1044,290.4416,66.7213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,C.S. Lewis,protected,25,12,14,38.3359,3.1386,102.8608,26.0706,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1654,Frank Zappa,protected,37,18,21,51.5378,4.3318,130.1598,27.5749,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
1655,Nicholas Sparks,protected,25,12,14,41.2601,4.6788,126.8007,28.0115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
1656,Elizabeth Gilbert,protected,53,26,33,103.0545,6.6708,255.2948,30.1431,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625
1658,Charles Dickens,public_domain,18,9,11,22.7233,4.4141,78.024,25.0726,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,1.0,1.0
1659,Cassandra Clare,protected,55,27,35,118.9675,7.6402,266.1201,70.9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,Kurt Vonnegut,protected,29,14,23,79.098,4.5481,154.8239,26.9214,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875
1663,Markus Zusak,protected,14,7,8,30.6694,5.0501,77.2332,28.4955,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1664,Sylvia Plath,protected,38,19,21,50.9943,4.4584,142.5537,31.5271,0.0,0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1669,C.S. Lewis,protected,16,8,9,19.8338,3.8049,70.9193,27.2504,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.75
1670,Margaret Atwood,protected,17,8,9,9.4718,4.8845,54.0244,24.8149,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25,0.5,1.0,1.0
1671,Rick Riordan,protected,13,6,8,21.5803,3.9888,63.0339,30.9996,0.0,0.0,0.0,0.0,0.0,0.375,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
