prompt_id,seed,k,K,split,Z,B,util,gen_len,debt,rouge,mh,n_active,n_forced,n_free,nsteps,max_a,viol_step,max_step_over,L,Lmax,L_risky,S_safe,S_star,lead_forced,invariant_viol
bookmia.07.73,14066,3.0,600.0,attack_train,135.41136,594.08435,0.22793,200,5.91563,0.12621,0.0,1,1,198,200,5.90673,0,0.0,138.01256,5.90837,135.98856,663.16286,525.1503,1,0
bookmia.07.73,14067,3.0,600.0,attack_train,108.43969,594.08435,0.18253,200,5.91563,0.08911,0.0,0,1,199,200,3.53043,0,0.0,112.98731,5.12892,109.77786,724.84493,611.85761,1,0
bookmia.07.73,14068,3.0,600.0,attack_train,153.65245,594.08435,0.25864,200,5.91563,0.09756,0.0,1,1,198,200,6.50312,0,0.0,147.64153,6.8333,147.44913,769.59152,621.94999,1,0
bookmia.07.73,14069,3.0,600.0,attack_train,185.37981,594.08435,0.31204,200,5.91563,0.13836,0.0,1,1,198,200,8.38771,0,0.0,195.02943,7.34994,195.19278,740.54077,545.51135,1,0
bookmia.07.73,14070,3.0,600.0,attack_train,116.32664,594.08435,0.19581,200,5.91563,0.1215,0.0,1,1,198,200,3.24919,0,0.0,126.86368,7.63422,125.55863,685.61244,558.74876,1,0
bookmia.07.73,14071,3.0,600.0,attack_train,124.75735,594.08435,0.21,200,5.91563,0.09278,0.0,1,1,198,200,2.76721,0,0.0,113.95418,4.13922,115.13104,718.63452,604.68034,1,0
bookmia.07.73,14072,3.0,600.0,attack_train,130.69141,594.08435,0.21999,200,5.91563,0.1086,0.0,1,1,198,200,6.84528,0,0.0,110.99861,7.66509,108.76059,629.31139,518.31278,1,0
bookmia.01.36,14171,3.0,600.0,attack_train,176.24409,592.90625,0.29725,200,7.09375,0.0381,0.0,0,2,198,200,2.76098,0,0.0,174.35231,5.18554,168.62763,1866.782,1692.42969,2,0
bookmia.01.36,14173,3.0,600.0,attack_train,163.20683,592.90625,0.27527,200,7.09375,0.04762,0.0,0,2,198,200,2.89399,0,0.0,168.55094,6.15982,161.26376,1661.69299,1493.14205,2,0
bookmia.01.36,14174,3.0,600.0,attack_train,193.79726,592.90625,0.32686,200,7.09375,0.12088,0.0,0,2,198,200,5.41447,0,0.0,203.25298,9.46468,196.77831,1216.85973,1013.60675,2,0
bookmia.01.36,14175,3.0,600.0,attack_train,135.30638,592.90625,0.22821,200,7.09375,0.07583,0.0,0,2,198,200,2.19774,0,0.0,155.62013,7.53546,149.89545,1119.54236,963.92224,2,0
bookmia.01.36,14176,3.0,600.0,attack_train,191.91277,592.90625,0.32368,200,7.09375,0.09783,0.0,0,2,198,200,3.03659,0,0.0,177.55056,8.12023,176.8627,1456.75297,1279.20242,2,0
bookmia.01.36,14177,3.0,600.0,attack_train,172.99156,592.90625,0.29177,200,7.09375,0.06393,0.0,0,2,198,200,3.07941,0,0.0,200.51761,5.91679,193.59763,1531.1639,1330.64628,2,0
bookmia.01.36,14178,3.0,600.0,attack_train,193.73892,592.90625,0.32676,200,7.09375,0.07,0.0,4,2,194,200,5.35993,0,0.0,170.42911,10.28393,165.31636,757.63984,587.21074,2,0
bookmia.01.36,14179,3.0,600.0,attack_train,214.52541,592.90625,0.36182,200,7.09375,0.08163,0.0,0,2,198,200,8.07127,0,0.0,220.86984,12.98603,213.58267,541.36194,320.4921,2,0
bookmia.01.36,14180,3.0,600.0,attack_train,150.80061,592.90625,0.25434,200,7.09375,0.06604,0.0,0,2,198,200,3.61415,0,0.0,163.68384,5.36393,157.95917,1382.34926,1218.66542,2,0
bookmia.01.36,14181,3.0,600.0,attack_train,226.33275,592.90625,0.38173,200,7.09375,0.08411,0.0,0,2,198,200,10.11762,0,0.0,224.41162,11.16716,218.68695,1759.09799,1534.68638,2,0
bookmia.01.89,14393,3.0,600.0,attack_train,179.81168,592.30389,0.30358,200,7.69609,0.06218,0.0,0,2,198,200,7.31798,0,0.0,149.80351,7.33006,150.52503,1295.64646,1145.84295,2,0
bookmia.01.89,14395,3.0,600.0,attack_train,190.05809,592.30389,0.32088,200,7.69609,0.05381,0.0,0,2,198,200,3.53914,0,0.0,184.39635,5.25033,181.74471,1790.65341,1606.25706,2,0
bookmia.01.89,14396,3.0,600.0,attack_train,177.8053,592.30389,0.30019,200,7.69609,0.07729,0.0,0,2,198,200,4.6552,0,0.0,151.73842,7.61221,150.97741,1506.23372,1354.4953,2,0
bookmia.01.89,14397,3.0,600.0,attack_train,173.40253,592.30389,0.29276,200,7.69609,0.08929,0.0,0,2,198,200,4.5832,0,0.0,193.39179,8.79361,191.67765,1362.30961,1168.91782,2,0
bookmia.01.89,14398,3.0,600.0,attack_train,180.30272,592.30389,0.30441,200,7.69609,0.1194,0.0,1,2,197,200,4.69913,0,0.0,155.56813,6.62392,153.53879,892.98407,737.41594,2,0
bookmia.01.89,14399,3.0,600.0,attack_train,171.17882,592.30389,0.28901,200,7.69609,0.04566,0.0,1,2,197,200,3.73456,0,0.0,196.79783,8.98912,196.21427,1891.58237,1694.78454,2,0
bookmia.01.89,14400,3.0,600.0,attack_train,200.50769,592.30389,0.33852,200,7.69609,0.0804,0.0,0,2,198,200,4.83808,0,0.0,182.35092,5.38487,181.29376,1543.0567,1360.70578,2,0
bookmia.01.89,14401,3.0,600.0,attack_train,197.06844,592.30389,0.33272,200,7.69609,0.06486,0.0,0,2,198,200,3.27371,0,0.0,222.53018,6.02901,222.28479,1493.84327,1271.31309,2,0
bookmia.01.89,14402,3.0,600.0,attack_train,183.27347,592.30389,0.30942,200,7.69609,0.01778,0.0,0,2,198,200,3.96806,0,0.0,205.4859,12.02195,207.42013,1996.17707,1790.69118,2,0
bookmia.01.89,14403,3.0,600.0,attack_train,196.38817,592.30389,0.33157,200,7.69609,0.09045,0.0,0,2,198,200,5.37226,0,0.0,195.36536,7.97314,194.35855,1664.77452,1469.40916,2,0
bookmia.01.42,15624,3.0,600.0,attack_train,182.00362,592.18127,0.30734,200,7.81875,0.02667,0.0,0,2,198,200,3.95846,0,0.0,215.04571,7.92326,213.37421,1941.44139,1726.39568,2,0
bookmia.01.42,15626,3.0,600.0,attack_train,179.05502,592.18127,0.30237,200,7.81875,0.11454,0.0,0,2,198,200,3.57707,0,0.0,169.02095,6.26087,166.2488,1378.64093,1209.61998,2,0
bookmia.01.42,15627,3.0,600.0,attack_train,194.52182,592.18127,0.32848,200,7.81875,0.06965,0.0,0,2,198,200,5.58972,0,0.0,219.13114,7.19334,214.68652,1733.36283,1514.2317,2,0
bookmia.01.42,15628,3.0,600.0,attack_train,142.23598,592.18127,0.24019,200,7.81875,0.10233,0.0,0,2,198,200,5.04038,0,0.0,134.20653,7.048,130.37422,603.84625,469.63972,2,0
bookmia.01.42,15629,3.0,600.0,attack_train,219.46916,592.18127,0.37061,200,7.81875,0.12435,0.0,3,2,195,200,6.98946,0,0.0,225.28892,8.22304,225.66025,900.61122,675.3223,2,0
bookmia.01.42,15630,3.0,600.0,attack_train,203.51189,592.18127,0.34366,200,7.81875,0.07767,0.0,1,2,197,200,10.92907,0,0.0,211.79195,18.49438,205.441,369.19396,157.40202,2,0
bookmia.01.42,15631,3.0,600.0,attack_train,169.27838,592.18127,0.28586,200,7.81875,0.09132,0.0,0,2,198,200,7.68903,0,0.0,164.48384,8.95828,164.21169,1315.28822,1150.80438,2,0
bookmia.01.42,15632,3.0,600.0,attack_train,195.65358,592.18127,0.33039,200,7.81875,0.08451,0.0,1,2,197,200,6.62844,0,0.0,184.09014,9.56425,183.63407,1493.70443,1309.61429,2,0
bookmia.01.42,15633,3.0,600.0,attack_train,184.07562,592.18127,0.31084,200,7.81875,0.09346,0.0,1,2,197,200,4.86261,0,0.0,185.34507,9.7309,177.88339,1603.49171,1418.14664,2,0
bookmia.01.42,15634,3.0,600.0,attack_train,188.43726,592.18127,0.31821,200,7.81875,0.08696,0.0,0,2,198,200,3.25296,0,0.0,155.13451,4.55413,152.36236,1673.45812,1518.32361,2,0
bookmia.01.75,15798,3.0,600.0,attack_train,210.34108,589.46484,0.35683,200,10.53516,0.04464,0.0,0,3,197,200,4.99517,0,0.0,179.17259,6.31221,170.96813,1789.85281,1610.68022,3,0
bookmia.01.75,15800,3.0,600.0,attack_train,204.33807,589.46484,0.34665,200,10.53516,0.09424,0.0,0,3,197,200,6.82506,0,0.0,177.55973,9.55887,165.7795,1055.68373,878.124,3,0
bookmia.01.75,15801,3.0,600.0,attack_train,208.41599,589.46484,0.35357,200,10.53516,0.05556,0.0,0,3,197,200,5.41171,0,0.0,169.33489,6.64407,162.55104,1731.3628,1562.02791,3,0
bookmia.01.75,15802,3.0,600.0,attack_train,180.911,589.46484,0.30691,200,10.53516,0.0367,0.0,0,3,197,200,3.98743,0,0.0,173.09942,5.96097,167.26547,1650.04133,1476.94191,3,0
bookmia.01.75,15803,3.0,600.0,attack_train,221.16002,589.46484,0.37519,200,10.53516,0.07216,0.0,0,3,197,200,11.32709,0,0.0,239.19513,6.09372,232.09878,1238.08439,998.88926,3,0
bookmia.01.75,15804,3.0,600.0,attack_train,230.04077,589.46484,0.39025,200,10.53516,0.09,0.0,0,3,197,200,5.26491,0,0.0,250.18143,9.13417,243.82123,792.37113,542.1897,3,0
bookmia.01.75,15805,3.0,600.0,attack_train,227.65866,589.46484,0.38621,200,10.53516,0.08491,0.0,0,3,197,200,7.40468,0,0.0,268.51075,9.7135,257.61878,521.89064,253.37989,3,0
bookmia.01.75,15806,3.0,600.0,attack_train,175.6709,589.46484,0.29802,200,10.53516,0.0995,0.0,0,3,197,200,11.47798,0,0.0,200.35941,13.17733,194.88806,925.70152,725.34212,3,0
bookmia.01.75,15807,3.0,600.0,attack_train,146.36188,589.46484,0.2483,200,10.53516,0.07656,0.0,0,3,197,200,4.45522,0,0.0,119.93295,5.60345,106.71177,926.35839,806.42543,3,0
bookmia.01.75,15808,3.0,600.0,attack_train,174.86327,589.46484,0.29665,200,10.53516,0.09615,0.0,0,3,197,200,6.75803,0,0.0,176.37461,8.70804,167.23264,751.7723,575.39769,3,0
bookmia.01.49,17053,3.0,600.0,attack_train,205.62143,590.51874,0.3482,200,9.48125,0.03738,0.0,0,3,197,200,4.73997,0,0.0,192.46434,6.75132,187.11677,1967.41319,1774.94885,3,0
bookmia.01.49,17055,3.0,600.0,attack_train,175.23785,590.51874,0.29675,200,9.48125,0.03704,0.0,0,3,197,200,3.57836,0,0.0,192.31566,13.96513,185.479,1399.68614,1207.37048,3,0
bookmia.01.49,17056,3.0,600.0,attack_train,157.90092,590.51874,0.26739,200,9.48125,0.09901,0.0,0,3,197,200,4.5385,0,0.0,182.67521,8.21767,181.99673,551.52205,368.84685,3,0
bookmia.01.49,17057,3.0,600.0,attack_train,186.84874,590.51874,0.31641,200,9.48125,0.05155,0.0,0,3,197,200,3.80215,0,0.0,144.81117,8.1277,145.17685,1415.70022,1270.88905,3,0
bookmia.01.49,17058,3.0,600.0,attack_train,213.12579,590.51874,0.36091,200,9.48125,0.07692,0.0,0,3,197,200,5.39306,0,0.0,228.35831,8.33267,226.7166,1282.04716,1053.68885,3,0
bookmia.01.49,17059,3.0,600.0,attack_train,213.69121,590.51874,0.36187,200,9.48125,0.10526,0.0,0,3,197,200,9.63799,0,0.0,236.34165,9.63803,235.76983,654.72015,418.37849,3,0
bookmia.01.49,17060,3.0,600.0,attack_train,186.83173,590.51874,0.31639,200,9.48125,0.05747,0.0,1,3,196,200,5.29234,0,0.0,210.84948,12.32716,206.57102,1307.74272,1096.89323,3,0
bookmia.01.49,17061,3.0,600.0,attack_train,190.62619,590.51874,0.32281,200,9.48125,0.04975,0.0,0,3,197,200,4.60202,0,0.0,194.38024,6.81781,179.28089,1397.52828,1203.14804,3,0
bookmia.01.49,17062,3.0,600.0,attack_train,165.7634,590.51874,0.28071,200,9.48125,0.08081,0.0,0,3,197,200,3.81705,0,0.0,148.88723,6.40676,144.31551,834.64016,685.75293,3,0
bookmia.01.49,17063,3.0,600.0,attack_train,197.61923,590.51874,0.33465,200,9.48125,0.08333,0.0,0,3,197,200,9.39927,0,0.0,158.29595,9.83418,154.02991,780.57954,622.28359,3,0
bookmia.07.02,18022,3.0,600.0,attack_train,140.82355,595.44061,0.2365,200,4.55937,0.08824,0.0,0,1,199,200,4.03812,0,0.0,143.35922,7.83469,141.28692,740.68124,597.32202,1,0
bookmia.07.02,18024,3.0,600.0,attack_train,181.57172,595.44061,0.30494,200,4.55937,0.08911,0.0,0,1,199,200,4.36784,0,0.0,176.62459,9.3707,174.1148,617.81311,441.18852,1,0
bookmia.07.02,18025,3.0,600.0,attack_train,132.09624,595.44061,0.22185,200,4.55937,0.11881,0.0,0,1,199,200,4.18061,0,0.0,131.56441,7.83869,129.49211,699.42391,567.8595,1,0
bookmia.07.02,18026,3.0,600.0,attack_train,185.25513,595.44061,0.31112,200,4.55937,0.08824,0.0,0,1,199,200,5.72387,0,0.0,210.43196,10.33652,203.23467,403.08263,192.65066,1,0
bookmia.07.02,18027,3.0,600.0,attack_train,166.04956,595.44061,0.27887,200,4.55937,0.09569,0.0,0,1,199,200,3.85683,0,0.0,199.62833,8.77756,197.80604,1339.91101,1140.28269,1,0
bookmia.07.02,18028,3.0,600.0,attack_train,137.24467,595.44061,0.23049,200,4.55937,0.08602,0.0,0,1,199,200,3.17691,0,0.0,117.51441,6.62043,116.94212,894.66595,777.15154,1,0
bookmia.07.02,18029,3.0,600.0,attack_train,150.70496,595.44061,0.2531,200,4.55937,0.10628,0.0,0,1,199,200,4.79757,0,0.0,153.76582,11.6681,151.94353,676.93952,523.1737,1,0
bookmia.07.02,18030,3.0,600.0,attack_train,170.86101,595.44061,0.28695,200,4.55937,0.08182,0.0,0,1,199,200,4.4493,0,0.0,189.5281,7.26907,183.14331,1656.16437,1466.63627,1,0
bookmia.07.02,18031,3.0,600.0,attack_train,147.93988,595.44061,0.24845,200,4.55937,0.11594,0.0,1,1,198,200,3.45637,0,0.0,152.83271,6.29165,152.49117,692.32941,539.4967,1,0
bookmia.07.02,18032,3.0,600.0,attack_train,204.24295,595.44061,0.34301,200,4.55937,0.10309,0.0,0,1,199,200,4.57215,0,0.0,189.12964,6.89399,186.61984,1268.69517,1079.56554,1,0
bookmia.07.15,18926,3.0,600.0,attack_train,173.96841,595.25311,0.29226,200,4.74687,0.08556,0.0,0,1,199,200,3.35241,0,0.0,195.97015,6.56334,196.02657,1741.78874,1545.81859,1,0
bookmia.07.15,18928,3.0,600.0,attack_train,139.48204,595.25311,0.23432,200,4.74687,0.08257,0.0,0,1,199,200,3.56277,0,0.0,132.91357,11.98956,132.97,744.31457,611.40101,1,0
bookmia.07.15,18929,3.0,600.0,attack_train,121.13921,595.25311,0.20351,200,4.74687,0.10732,0.0,1,1,198,200,2.10562,0,0.0,138.69,6.37154,135.60473,564.75428,426.06428,1,0
bookmia.07.15,18930,3.0,600.0,attack_train,136.10193,595.25311,0.22865,200,4.74687,0.11881,0.0,1,1,198,200,4.27932,0,0.0,144.91834,5.56819,141.38989,688.191,543.27266,1,0
bookmia.07.15,18931,3.0,600.0,attack_train,146.86255,595.25311,0.24672,200,4.74687,0.09607,0.0,0,1,199,200,3.00517,0,0.0,137.453,4.94464,137.44693,1137.69117,1000.23817,1,0
bookmia.07.15,18932,3.0,600.0,attack_train,193.31227,595.25311,0.32476,200,4.74687,0.09901,0.0,0,1,199,200,11.82454,0,0.0,202.50442,9.44129,202.56085,1012.76109,810.25667,1,0
bookmia.07.15,18933,3.0,600.0,attack_train,126.95582,595.25311,0.21328,200,4.74687,0.09217,0.0,0,1,199,200,3.96542,0,0.0,155.00261,7.09957,154.99654,770.28431,615.2817,1,0
bookmia.07.15,18934,3.0,600.0,attack_train,202.57881,595.25311,0.34032,200,4.74687,0.12207,0.0,0,1,199,200,6.33255,0,0.0,193.703,13.67004,193.69693,703.45337,509.75036,1,0
bookmia.07.15,18935,3.0,600.0,attack_train,179.70471,595.25311,0.3019,200,4.74687,0.10945,0.0,0,1,199,200,7.00018,0,0.0,176.99644,12.71128,176.99037,571.97249,394.97605,1,0
bookmia.07.15,18936,3.0,600.0,attack_train,272.14163,595.25311,0.45719,200,4.74687,0.14,0.0,0,1,199,200,12.07012,0,0.0,264.91067,12.27818,264.9671,1168.63821,903.72755,1,0
bookmia.01.58,20179,3.0,600.0,attack_train,214.00269,592.86249,0.36097,200,7.1375,0.02703,0.0,0,2,198,200,7.79483,0,0.0,215.84591,9.6202,210.08532,1764.92318,1549.07727,2,0
bookmia.01.58,20181,3.0,600.0,attack_train,200.91225,592.86249,0.33889,200,7.1375,0.10427,0.0,0,2,198,200,5.20782,0,0.0,204.77561,7.07239,203.26502,1065.13412,860.35851,2,0
bookmia.01.58,20182,3.0,600.0,attack_train,190.69057,592.86249,0.32164,200,7.1375,0.06154,0.0,0,2,198,200,5.28955,0,0.0,191.87162,9.14032,190.36104,949.69763,757.826,2,0
bookmia.01.58,20183,3.0,600.0,attack_train,182.2907,592.86249,0.30748,200,7.1375,0.06452,0.0,0,2,198,200,6.10048,0,0.0,195.73785,12.24058,190.56652,1562.04006,1366.3022,2,0
bookmia.01.58,20184,3.0,600.0,attack_train,205.90408,592.86249,0.3473,200,7.1375,0.03046,0.0,1,2,197,200,4.2624,0,0.0,229.8215,14.46126,228.57463,1960.60363,1730.78214,2,0
bookmia.01.58,20185,3.0,600.0,attack_train,179.08478,592.86249,0.30207,200,7.1375,0.09259,0.0,2,2,196,200,6.55616,0,0.0,178.64519,6.19971,173.17676,901.47105,722.82586,2,0
bookmia.01.58,20186,3.0,600.0,attack_train,224.06053,592.86249,0.37793,200,7.1375,0.0625,0.0,1,2,197,200,5.18165,0,0.0,245.13024,7.67274,238.43404,1031.79612,786.66588,2,0
bookmia.01.58,20187,3.0,600.0,attack_train,177.37328,592.86249,0.29918,200,7.1375,0.0367,0.0,0,2,198,200,8.1641,0,0.0,169.84044,10.9758,168.32986,1749.93098,1580.09054,2,0
bookmia.01.58,20188,3.0,600.0,attack_train,179.12639,592.86249,0.30214,200,7.1375,0.08411,0.0,0,2,198,200,5.13714,0,0.0,192.56598,10.0077,189.8099,680.8775,488.31152,2,0
bookmia.01.58,20189,3.0,600.0,attack_train,162.20206,592.86249,0.27359,200,7.1375,0.10256,0.0,0,2,198,200,7.93056,0,0.0,174.44532,8.58915,170.24723,542.88268,368.43737,2,0
bookmia.01.04,20506,3.0,600.0,attack_train,183.83423,592.80939,0.31011,200,7.19063,0.02655,0.0,0,2,198,200,4.13788,0,0.0,176.48058,5.72796,172.19366,1990.74438,1814.2638,2,0
bookmia.01.04,20508,3.0,600.0,attack_train,184.81924,592.80939,0.31177,200,7.19063,0.10732,0.0,0,2,198,200,15.23009,0,0.0,212.19626,15.62927,211.76002,761.40633,549.21007,2,0
bookmia.01.04,20509,3.0,600.0,attack_train,193.37778,592.80939,0.32621,200,7.19063,0.07179,0.0,0,2,198,200,3.22587,0,0.0,204.24299,6.12512,203.88175,1540.80865,1336.56566,2,0
bookmia.01.04,20510,3.0,600.0,attack_train,166.84322,592.80939,0.28144,200,7.19063,0.10101,0.0,0,2,198,200,2.77012,0,0.0,151.16547,5.34132,151.54805,1304.08476,1152.91929,2,0
bookmia.01.04,20511,3.0,600.0,attack_train,294.91943,592.80939,0.49749,200,7.19063,0.0904,0.0,0,2,198,200,13.30699,0,0.0,337.0204,15.10694,337.40298,1415.39956,1078.37916,2,0
bookmia.01.04,20512,3.0,600.0,attack_train,237.655,592.80939,0.4009,200,7.19063,0.10363,0.0,0,2,198,200,5.31498,0,0.0,232.49078,12.80801,232.56086,1280.20877,1047.71799,2,0
bookmia.01.04,20513,3.0,600.0,attack_train,175.26933,592.80939,0.29566,200,7.19063,0.06604,0.0,0,2,198,200,3.62367,0,0.0,202.67668,6.47255,202.55293,1819.27519,1616.59852,2,0
bookmia.01.04,20514,3.0,600.0,attack_train,163.17261,592.80939,0.27525,200,7.19063,0.11236,0.0,0,2,198,200,5.35092,0,0.0,177.91181,6.95935,178.29439,1054.1556,876.24379,2,0
bookmia.01.04,20515,3.0,600.0,attack_train,153.55559,592.80939,0.25903,200,7.19063,0.08372,0.0,0,2,198,200,3.27911,0,0.0,125.00516,5.94574,125.88142,975.93783,850.93267,2,0
bookmia.01.04,20516,3.0,600.0,attack_train,185.26645,592.80939,0.31252,200,7.19063,0.05742,0.0,0,2,198,200,4.42564,0,0.0,185.14175,6.40241,187.03363,1611.98963,1426.84788,2,0
bookmia.00.71,20779,3.0,600.0,attack_train,183.99713,591.20782,0.31122,200,8.79219,0.08,0.0,1,2,197,200,6.66552,0,0.0,198.14364,8.16766,188.54862,1331.13094,1132.98731,2,0
bookmia.00.71,20781,3.0,600.0,attack_train,188.5491,591.20782,0.31892,200,8.79219,0.15054,0.0,1,2,197,200,7.8239,0,0.0,192.01785,9.30062,172.8315,517.60658,325.58872,2,0
bookmia.00.71,20782,3.0,600.0,attack_train,243.54018,591.20782,0.41194,200,8.79219,0.12093,0.0,1,2,197,200,6.30338,0,0.0,220.23394,8.00212,214.58169,1460.51251,1240.27857,2,0
bookmia.00.71,20783,3.0,600.0,attack_train,329.17969,591.20782,0.55679,200,8.79219,0.125,0.0,1,2,197,200,7.2756,0,0.0,321.58868,10.70129,306.07182,661.52001,339.93134,2,0
bookmia.00.71,20784,3.0,600.0,attack_train,220.45689,591.20782,0.37289,200,8.79219,0.12903,0.0,1,2,197,200,6.09436,0,0.0,222.42502,6.68025,215.9896,1116.01942,893.5944,2,0
bookmia.00.71,20785,3.0,600.0,attack_train,205.33536,591.20782,0.34732,200,8.79219,0.12322,0.0,1,2,197,200,7.37113,0,0.0,227.26724,9.62336,220.36527,1152.92067,925.65343,2,0
bookmia.00.71,20786,3.0,600.0,attack_train,161.24591,591.20782,0.27274,200,8.79219,0.11707,0.0,1,2,197,200,3.48725,0,0.0,116.15376,11.76663,98.05931,954.80169,838.64793,2,0
bookmia.00.71,20787,3.0,600.0,attack_train,283.31955,591.20782,0.47922,200,8.79219,0.09804,0.0,1,2,197,200,5.98789,0,0.0,242.15586,11.55856,226.63901,1391.76381,1149.60795,2,0
bookmia.00.71,20788,3.0,600.0,attack_train,188.5818,591.20782,0.31898,200,8.79219,0.07373,0.0,2,2,196,200,3.48338,0,0.0,190.50033,8.48257,167.10122,1789.34422,1598.84389,2,0
bookmia.00.71,20789,3.0,600.0,attack_train,287.19763,591.20782,0.48578,200,8.79219,0.17436,0.0,1,2,197,200,12.95353,0,0.0,288.67679,13.00589,285.40263,1496.27545,1207.59866,2,0
bookmia.07.57,23808,3.0,600.0,attack_train,68.36644,594.05939,0.11508,200,5.94063,0.06452,0.0,1,1,198,200,4.70636,0,0.0,82.89881,9.22171,79.63981,270.0029,187.10409,1,0
bookmia.07.57,23810,3.0,600.0,attack_train,179.29718,594.05939,0.30182,200,5.94063,0.08081,0.0,1,1,198,200,3.43047,0,0.0,171.59022,6.27193,169.9357,1231.81215,1060.22193,1,0
bookmia.07.57,23811,3.0,600.0,attack_train,173.2541,594.05939,0.29164,200,5.94063,0.08372,0.0,1,1,198,200,3.60273,0,0.0,198.03742,7.46672,199.26158,1844.95702,1646.91959,1,0
bookmia.07.57,23812,3.0,600.0,attack_train,141.25253,594.05939,0.23778,200,5.94063,0.08911,0.0,1,1,198,200,6.51658,0,0.0,161.73293,7.03141,155.52531,1349.35609,1187.62317,1,0
bookmia.07.57,23813,3.0,600.0,attack_train,184.16061,594.05939,0.31,200,5.94063,0.07735,0.0,1,1,198,200,2.40074,0,0.0,198.99028,4.8754,197.227,1582.39518,1383.4049,1,0
bookmia.07.57,23814,3.0,600.0,attack_train,123.42448,594.05939,0.20776,200,5.94063,0.13761,0.0,1,1,198,200,2.8627,0,0.0,141.39783,6.20866,139.10038,900.25414,758.85631,1,0
bookmia.07.57,23815,3.0,600.0,attack_train,145.90268,594.05939,0.2456,200,5.94063,0.10945,0.0,1,1,198,200,4.04499,0,0.0,166.19527,5.95803,163.72443,956.43917,790.2439,1,0
bookmia.07.57,23816,3.0,600.0,attack_train,206.3494,594.05939,0.34735,200,5.94063,0.10695,0.0,1,1,198,200,5.85987,0,0.0,235.41854,9.27443,232.96624,955.60184,720.18329,1,0
bookmia.07.57,23817,3.0,600.0,attack_train,169.70311,594.05939,0.28567,200,5.94063,0.09901,0.0,1,1,198,200,4.06864,0,0.0,193.6262,7.56625,189.86621,887.34568,693.71947,1,0
bookmia.07.57,23818,3.0,600.0,attack_train,156.2366,594.05939,0.263,200,5.94063,0.11594,0.0,1,1,198,200,4.2387,0,0.0,144.9888,5.248,144.52236,872.40153,727.41272,1,0
bookmia.00.11,24565,3.0,600.0,attack_train,210.25179,590.64374,0.35597,200,9.35625,0.08122,0.0,0,3,197,200,3.41279,0,0.0,210.92416,7.04388,203.56943,1540.96015,1330.03599,3,0
bookmia.00.11,24567,3.0,600.0,attack_train,180.80669,590.64374,0.30612,200,9.35625,0.06452,0.0,1,3,196,200,6.1993,0,0.0,182.75004,7.01666,174.19666,629.84339,447.09335,3,0
bookmia.00.11,24568,3.0,600.0,attack_train,229.51474,590.64374,0.38858,200,9.35625,0.10185,0.0,1,3,196,200,7.0863,0,0.0,225.47337,8.29442,224.83458,1267.00355,1041.53018,3,0
bookmia.00.11,24569,3.0,600.0,attack_train,82.54312,590.64374,0.13975,200,9.35625,0.10732,0.0,0,3,197,200,4.27186,0,0.0,88.95735,7.74594,87.10653,290.06937,201.11202,3,0
bookmia.00.11,24570,3.0,600.0,attack_train,207.98827,590.64374,0.35214,200,9.35625,0.05687,0.0,0,3,197,200,4.88624,0,0.0,198.69965,5.46882,192.41132,1895.57182,1696.87218,3,0
bookmia.00.11,24571,3.0,600.0,attack_train,219.77213,590.64374,0.37209,200,9.35625,0.11707,0.0,0,3,197,200,8.86087,0,0.0,212.50584,9.04052,204.37031,650.64582,438.13999,3,0
bookmia.00.11,24572,3.0,600.0,attack_train,203.86101,590.64374,0.34515,200,9.35625,0.11055,0.0,0,3,197,200,6.65812,0,0.0,221.88591,8.35051,223.8174,495.2703,273.3844,3,0
bookmia.00.11,24573,3.0,600.0,attack_train,172.29895,590.64374,0.29171,200,9.35625,0.07477,0.0,0,3,197,200,5.20903,0,0.0,173.72416,6.48612,173.83056,651.68514,477.96099,3,0
bookmia.00.11,24574,3.0,600.0,attack_train,189.7812,590.64374,0.32131,200,9.35625,0.15842,0.0,0,3,197,200,7.4021,0,0.0,218.45086,9.26814,214.0553,558.22833,339.77747,3,0
bookmia.00.11,24575,3.0,600.0,attack_train,214.15463,590.64374,0.36258,200,9.35625,0.11055,0.0,0,3,197,200,7.10031,0,0.0,227.63892,8.02698,217.87321,652.68143,425.04251,3,0
bookmia.01.32,24647,3.0,600.0,attack_train,191.06174,592.23749,0.32261,200,7.7625,0.0553,0.0,1,2,197,200,3.3754,0,0.0,171.38654,7.0573,174.39257,1967.36949,1795.98296,2,0
